"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","HFCategory","Area_percent"
50.830578,-110.991203,"Grassland","Wetland","Shallow Lake","W1462","1462",2012,"Agriculture",0.6725045
50.810844,-110.745926,"Grassland","Wetland","Shallow Lake","W1463","1463",2012,"Agriculture",74.4508162
50.630692,-110.785645,"Grassland","Wetland","Shallow Lake","W1484","1484",2012,"Agriculture",0
50.758202,-113.321014,"Grassland","Wetland","Shallow Lake","W1495","1495",2012,"Agriculture",45.4087062
50.746159,-113.013054,"Grassland","Wetland","Shallow Lake","W1496","1496",2012,"Agriculture",58.3776608
50.719524,-112.742088,"Grassland","Wetland","Shallow Lake","W1497","1497",2013,"Agriculture",90.9666694
50.486595,-111.091148,"Grassland","Wetland","Shallow Lake","W1503","1503",2014,"Agriculture",0
50.600319,-113.658997,"Grassland","Wetland","Shallow Lake","W1513","1513",2012,"Agriculture",91.4694653
50.61496,-113.393295,"Grassland","Wetland","Shallow Lake","W1514","1514",2012,"Agriculture",83.3699849
50.243816,-110.60804,"Grassland","Wetland","Shallow Lake","W1524","1524",2014,"Agriculture",21.7883909
50.364784,-112.817589,"Grassland","Wetland","Shallow Lake","W1535","1535",2013,"Agriculture",86.2428357
50.349079,-112.581055,"Grassland","Wetland","Shallow Lake","W1536","1536",2013,"Agriculture",95.4720474
50.221924,-111.808769,"Grassland","Wetland","Shallow Lake","W1539","1539",2010,"Agriculture",95.788897
50.064293,-110.399872,"Grassland","Wetland","Shallow Lake","W1544","1544",2007,"Agriculture",0
50.064293,-110.399872,"Grassland","Wetland","Shallow Lake","W1544","1544",2015,"Agriculture",38.2902181
50.246426,-113.186638,"Grassland","Wetland","Shallow Lake","W1552","1552",2009,"Agriculture",33.8781589
50.155033,-112.915115,"Grassland","Wetland","Shallow Lake","W1553","1553",2014,"Agriculture",86.0283818
50.153278,-112.67485,"Grassland","Wetland","Shallow Lake","W1554","1554",2014,"Agriculture",70.255774
50.030048,-111.793381,"Grassland","Wetland","Shallow Lake","W1557","1557",2008,"Agriculture",2.474251
50.030048,-111.793381,"Grassland","Wetland","Shallow Lake","W1557","1557",2015,"Agriculture",1.1327448
49.960526,-111.218658,"Grassland","Wetland","Shallow Lake","W1559","1559",2011,"Agriculture",0
49.83569,-110.197792,"Grassland","Wetland","Shallow Lake","W1563","1563",2012,"Agriculture",59.901825
50.049408,-113.262856,"Grassland","Wetland","Shallow Lake","W1569","1569",2009,"Agriculture",0
49.975773,-112.666847,"Grassland","Wetland","Shallow Lake","W1571","1571",2014,"Agriculture",32.5580319
49.674992,-110.570435,"Grassland","Wetland","Shallow Lake","W1579","1579",2012,"Agriculture",16.5692788
49.810951,-112.733177,"Grassland","Wetland","Shallow Lake","W1588","1588",2014,"Agriculture",31.7569115
49.783173,-112.453911,"Grassland","Wetland","Shallow Lake","W1589","1589",2014,"Agriculture",55.7423479
49.604824,-111.181854,"Grassland","Wetland","Shallow Lake","W1594","1594",2011,"Agriculture",0
49.675694,-113.354515,"Grassland","Wetland","Shallow Lake","W1603","1603",2007,"Agriculture",60.1992452
49.642696,-113.042488,"Grassland","Wetland","Shallow Lake","W1604","1604",2010,"Agriculture",65.9374817
49.500614,-111.985397,"Grassland","Wetland","Shallow Lake","W1608","1608",2012,"Agriculture",0
49.447254,-111.694244,"Grassland","Wetland","Shallow Lake","W1609","1609",2012,"Agriculture",57.0149295
49.524582,-113.680252,"Grassland","Wetland","Shallow Lake","W1619","1619",2008,"Agriculture",19.9087165
49.201641,-112.407562,"Grassland","Wetland","Shallow Lake","W1641","1641",2012,"Agriculture",0
49.124611,-111.844841,"Grassland","Wetland","Shallow Lake","W1643","1643",2012,"Agriculture",4.31569
49.061848,-111.235756,"Grassland","Wetland","Shallow Lake","W1645","1645",2009,"Agriculture",74.2504037
49.079758,-112.656418,"Grassland","Wetland","Shallow Lake","W1653","1653",2010,"Agriculture",52.5726347
49.045753,-112.432732,"Grassland","Wetland","Shallow Lake","W1654","1654",2014,"Agriculture",0
51.33112,-111.985046,"Grassland","Wetland","Shallow Lake","OGW-1413-1","OG-1413-1",2013,"Agriculture",0
51.361668,-113.435425,"Grassland","Wetland","Shallow Lake","OGW-1431-1","OG-1431-1",2013,"Agriculture",0
51.101788,-111.487175,"Grassland","Wetland","Shallow Lake","OGW-1438-1","OG-1438-1",2013,"Agriculture",0
50.260353,-112.086037,"Grassland","Wetland","Shallow Lake","OGW-1538-1","OG-1538-1",2013,"Agriculture",0
50.018612,-110.142075,"Grassland","Wetland","Shallow Lake","OGW-1545-1","OG-1545-1",2013,"Agriculture",0
50.155033,-112.915115,"Grassland","Wetland","Shallow Lake","OGW-1553-1","OG-1553-1",2013,"Agriculture",0
50.003742,-111.578972,"Grassland","Wetland","Shallow Lake","OGW-1558-1","OG-1558-1",2013,"Agriculture",0
49.925816,-112.371689,"Grassland","Wetland","Shallow Lake","OGW-1572-1","OG-1572-1",2013,"Agriculture",0
49.81501,-111.638481,"Grassland","Wetland","Shallow Lake","OGW-1575-1","OG-1575-1",2013,"Agriculture",0
49.604824,-111.181854,"Grassland","Wetland","Shallow Lake","OGW-1594-1","OG-1594-1",2013,"Agriculture",22.0310085
49.685371,-113.608124,"Grassland","Wetland","Shallow Lake","OGW-1602-1","OG-1602-1",2013,"Agriculture",0
49.642696,-113.042488,"Grassland","Wetland","Shallow Lake","OGW-1604-1","OG-1604-1",2011,"Agriculture",0
49.263149,-110.411758,"Grassland","Wetland","Shallow Lake","OGW-1614-1","OG-1614-1",2013,"Agriculture",0
49.207878,-112.653221,"Grassland","Wetland","Shallow Lake","OGW-1640-1","OG-1640-1",2011,"Agriculture",0
49.207878,-112.653221,"Grassland","Wetland","Shallow Lake","OGW-1640-2","OG-1640-2",2013,"Agriculture",26.3976829
49.584583,-112.235481,"Grassland","Wetland","Swamp","W1607","1607",2012,"Agriculture",66.139584
52.071507,-110.520279,"Grassland","Wetland","Wet Meadow","W1284","1284",2013,"Agriculture",0
52.071507,-110.520279,"Grassland","Wetland","Wet Meadow","W1284","1284",2016,"Agriculture",12.8487038
51.909885,-110.562592,"Grassland","Wetland","Wet Meadow","W1312","1312",2013,"Agriculture",25.6950241
51.909885,-110.562592,"Grassland","Wetland","Wet Meadow","W1312","1312",2016,"Agriculture",20.6617008
51.886597,-110.307915,"Grassland","Wetland","Wet Meadow","W1313","1313",2013,"Agriculture",93.9599735
51.886597,-110.307915,"Grassland","Wetland","Wet Meadow","W1313","1313",2016,"Agriculture",85.6399516
51.812878,-110.020561,"Grassland","Wetland","Wet Meadow","W1314","1314",2013,"Agriculture",4.1157512
51.812878,-110.020561,"Grassland","Wetland","Wet Meadow","W1314","1314",2016,"Agriculture",5.9224203
51.700825,-110.635551,"Grassland","Wetland","Wet Meadow","W1341","1341",2013,"Agriculture",72.6845773
51.700825,-110.635551,"Grassland","Wetland","Wet Meadow","W1341","1341",2016,"Agriculture",0
51.701118,-110.42244,"Grassland","Wetland","Wet Meadow","W1342","1342",2013,"Agriculture",91.6063631
51.701118,-110.42244,"Grassland","Wetland","Wet Meadow","W1342","1342",2016,"Agriculture",85.6941866
51.646828,-110.099785,"Grassland","Wetland","Wet Meadow","W1343","1343",2013,"Agriculture",5.5910821
51.646828,-110.099785,"Grassland","Wetland","Wet Meadow","W1343","1343",2016,"Agriculture",51.2959068
51.758121,-112.461449,"Grassland","Wetland","Wet Meadow","W1362","1362",2012,"Agriculture",86.3758722
51.758121,-112.461449,"Grassland","Wetland","Wet Meadow","W1362","1362",2016,"Agriculture",82.7122296
51.690331,-111.875153,"Grassland","Wetland","Wet Meadow","W1364","1364",2012,"Agriculture",2.1779161
51.690331,-111.875153,"Grassland","Wetland","Wet Meadow","W1364","1364",2016,"Agriculture",69.6630257
51.570057,-110.756241,"Grassland","Wetland","Wet Meadow","W1368","1368",2012,"Agriculture",0
51.570057,-110.756241,"Grassland","Wetland","Wet Meadow","W1368","1368",2015,"Agriculture",0
51.572464,-112.474205,"Grassland","Wetland","Wet Meadow","W1387","1387",2012,"Agriculture",84.7424278
51.572464,-112.474205,"Grassland","Wetland","Wet Meadow","W1387","1387",2016,"Agriculture",84.7544381
51.5336,-112.237404,"Grassland","Wetland","Wet Meadow","W1388","1388",2012,"Agriculture",28.8831615
51.5336,-112.237404,"Grassland","Wetland","Wet Meadow","W1388","1388",2016,"Agriculture",29.2071792
51.522919,-111.884567,"Grassland","Wetland","Wet Meadow","W1389","1389",2012,"Agriculture",84.0608916
51.522919,-111.884567,"Grassland","Wetland","Wet Meadow","W1389","1389",2016,"Agriculture",65.4440669
51.398434,-110.77002,"Grassland","Wetland","Wet Meadow","W1393","1393",2012,"Agriculture",11.6485507
51.398434,-110.77002,"Grassland","Wetland","Wet Meadow","W1393","1393",2015,"Agriculture",12.2458834
51.284584,-110.260117,"Grassland","Wetland","Wet Meadow","W1395","1395",2015,"Agriculture",54.9193858
51.412235,-112.587357,"Grassland","Wetland","Wet Meadow","W1411","1411",2012,"Agriculture",81.9372942
51.412235,-112.587357,"Grassland","Wetland","Wet Meadow","W1411","1411",2016,"Agriculture",26.8584582
51.398739,-112.253281,"Grassland","Wetland","Wet Meadow","W1412","1412",2012,"Agriculture",46.2861357
51.398739,-112.253281,"Grassland","Wetland","Wet Meadow","W1412","1412",2016,"Agriculture",47.7081964
51.33112,-111.985046,"Grassland","Wetland","Wet Meadow","W1413","1413",2012,"Agriculture",72.5748379
51.33112,-111.985046,"Grassland","Wetland","Wet Meadow","W1413","1413",2016,"Agriculture",74.5547001
51.179108,-110.888245,"Grassland","Wetland","Wet Meadow","W1417","1417",2012,"Agriculture",0
51.179108,-110.888245,"Grassland","Wetland","Wet Meadow","W1417","1417",2015,"Agriculture",3.058177
51.152718,-110.549149,"Grassland","Wetland","Wet Meadow","W1418","1418",2012,"Agriculture",57.6334737
51.152718,-110.549149,"Grassland","Wetland","Wet Meadow","W1418","1418",2015,"Agriculture",50.9952682
51.113495,-110.340263,"Grassland","Wetland","Wet Meadow","W1419","1419",2012,"Agriculture",91.1542915
51.113495,-110.340263,"Grassland","Wetland","Wet Meadow","W1419","1419",2015,"Agriculture",79.8893711
51.377083,-113.72921,"Grassland","Wetland","Wet Meadow","W1430","1430",2010,"Agriculture",66.7387685
51.377083,-113.72921,"Grassland","Wetland","Wet Meadow","W1430","1430",2016,"Agriculture",64.5288611
51.230656,-112.634445,"Grassland","Wetland","Wet Meadow","W1434","1434",2008,"Agriculture",76.8131945
51.230656,-112.634445,"Grassland","Wetland","Wet Meadow","W1434","1434",2015,"Agriculture",78.712196
51.203373,-114.092514,"Grassland","Wetland","Wet Meadow","W1451","1451",2010,"Agriculture",82.5133527
51.203373,-114.092514,"Grassland","Wetland","Wet Meadow","W1451","1451",2016,"Agriculture",63.8773809
51.076172,-112.618729,"Grassland","Wetland","Wet Meadow","W1456","1456",2008,"Agriculture",81.9315066
51.076172,-112.618729,"Grassland","Wetland","Wet Meadow","W1456","1456",2015,"Agriculture",54.0396627
51.047684,-113.795387,"Grassland","Wetland","Wet Meadow","W1473","1473",2010,"Agriculture",31.5535673
51.047684,-113.795387,"Grassland","Wetland","Wet Meadow","W1473","1473",2016,"Agriculture",30.5742903
50.880524,-112.734695,"Grassland","Wetland","Wet Meadow","W1477B","1477B",2015,"Agriculture",5.2019498
50.562279,-110.20327,"Grassland","Wetland","Wet Meadow","W1486","1486",2011,"Agriculture",0
50.562279,-110.20327,"Grassland","Wetland","Wet Meadow","W1486","1486",2016,"Agriculture",0
50.819489,-113.874092,"Grassland","Wetland","Wet Meadow","W1493","1493",2009,"Agriculture",28.8194487
50.819489,-113.874092,"Grassland","Wetland","Wet Meadow","W1493","1493",2015,"Agriculture",31.3936596
50.572273,-111.634003,"Grassland","Wetland","Wet Meadow","W1501","1501",2013,"Agriculture",71.6400597
50.572273,-111.634003,"Grassland","Wetland","Wet Meadow","W1501","1501",2016,"Agriculture",69.294565
50.380306,-110.307625,"Grassland","Wetland","Wet Meadow","W1506","1506",2007,"Agriculture",80.4069083
50.380306,-110.307625,"Grassland","Wetland","Wet Meadow","W1506","1506",2015,"Agriculture",71.3437219
50.635616,-113.946289,"Grassland","Wetland","Wet Meadow","W1512","1512",2009,"Agriculture",0.2791375
50.635616,-113.946289,"Grassland","Wetland","Wet Meadow","W1512","1512",2015,"Agriculture",1.1749719
50.418095,-111.738968,"Grassland","Wetland","Wet Meadow","W1520","1520",2016,"Agriculture",64.1101202
50.217842,-110.2854,"Grassland","Wetland","Wet Meadow","W1525","1525",2010,"Agriculture",0
50.217842,-110.2854,"Grassland","Wetland","Wet Meadow","W1525","1525",2015,"Agriculture",3.2615044
50.182167,-110.118004,"Grassland","Wetland","Wet Meadow","W1526","1526",2007,"Agriculture",0
50.182167,-110.118004,"Grassland","Wetland","Wet Meadow","W1526","1526",2015,"Agriculture",0
50.539951,-114.206207,"Grassland","Wetland","Wet Meadow","W1530","1530",2009,"Agriculture",0
50.539951,-114.206207,"Grassland","Wetland","Wet Meadow","W1530","1530",2015,"Agriculture",0
50.507336,-113.974861,"Grassland","Wetland","Wet Meadow","W1531","1531",2009,"Agriculture",84.6379255
50.507336,-113.974861,"Grassland","Wetland","Wet Meadow","W1531","1531",2015,"Agriculture",78.2607268
50.018612,-110.142075,"Grassland","Wetland","Wet Meadow","W1545","1545",2007,"Agriculture",8.1337417
50.018612,-110.142075,"Grassland","Wetland","Wet Meadow","W1545","1545",2015,"Agriculture",7.1431633
50.253185,-113.744774,"Grassland","Wetland","Wet Meadow","W1550","1550",2010,"Agriculture",79.9372408
50.253185,-113.744774,"Grassland","Wetland","Wet Meadow","W1550","1550",2016,"Agriculture",67.5588975
50.229401,-113.435173,"Grassland","Wetland","Wet Meadow","W1551","1551",2009,"Agriculture",91.0107351
50.229401,-113.435173,"Grassland","Wetland","Wet Meadow","W1551","1551",2016,"Agriculture",83.3210382
50.071648,-112.112526,"Grassland","Wetland","Wet Meadow","W1556","1556",2009,"Agriculture",0
50.071648,-112.112526,"Grassland","Wetland","Wet Meadow","W1556","1556",2015,"Agriculture",20.6976545
50.003742,-111.578972,"Grassland","Wetland","Wet Meadow","W1558B","1558B",2015,"Agriculture",2.0132407
50.081772,-113.789474,"Grassland","Wetland","Wet Meadow","W1567","1567",2009,"Agriculture",50.2875334
50.081772,-113.789474,"Grassland","Wetland","Wet Meadow","W1567","1567",2016,"Agriculture",64.2469834
50.059593,-113.466103,"Grassland","Wetland","Wet Meadow","W1568","1568",2009,"Agriculture",22.4694876
50.059593,-113.466103,"Grassland","Wetland","Wet Meadow","W1568","1568",2016,"Agriculture",21.2752882
50.049408,-113.262856,"Grassland","Wetland","Wet Meadow","W1569B","1569B",2016,"Agriculture",64.2527517
49.81501,-111.638481,"Grassland","Wetland","Wet Meadow","W1575","1575",2008,"Agriculture",76.638231
49.81501,-111.638481,"Grassland","Wetland","Wet Meadow","W1575","1575",2015,"Agriculture",52.5661714
49.944073,-113.860138,"Grassland","Wetland","Wet Meadow","W1584","1584",2009,"Agriculture",0
49.944073,-113.860138,"Grassland","Wetland","Wet Meadow","W1584","1584",2016,"Agriculture",0
49.915531,-113.542526,"Grassland","Wetland","Wet Meadow","W1585","1585",2009,"Agriculture",0
49.915531,-113.542526,"Grassland","Wetland","Wet Meadow","W1585","1585",2016,"Agriculture",4.7181975
49.878643,-113.285866,"Grassland","Wetland","Wet Meadow","W1586","1586",2010,"Agriculture",86.3096929
49.878643,-113.285866,"Grassland","Wetland","Wet Meadow","W1586","1586",2016,"Agriculture",83.8361257
49.743179,-112.16703,"Grassland","Wetland","Wet Meadow","W1590B","1590B",2015,"Agriculture",30.6248149
49.692783,-111.960442,"Grassland","Wetland","Wet Meadow","W1591","1591",2010,"Agriculture",4.3233375
49.692783,-111.960442,"Grassland","Wetland","Wet Meadow","W1591","1591",2015,"Agriculture",4.681076
49.562969,-110.831818,"Grassland","Wetland","Wet Meadow","W1595","1595",2011,"Agriculture",17.4655165
49.562969,-110.831818,"Grassland","Wetland","Wet Meadow","W1595","1595",2016,"Agriculture",22.3643253
49.737457,-113.825783,"Grassland","Wetland","Wet Meadow","W1601","1601",2007,"Agriculture",20.3132593
49.737457,-113.825783,"Grassland","Wetland","Wet Meadow","W1601","1601",2015,"Agriculture",16.3164612
49.685371,-113.608124,"Grassland","Wetland","Wet Meadow","W1602","1602",2007,"Agriculture",0
49.685371,-113.608124,"Grassland","Wetland","Wet Meadow","W1602","1602",2015,"Agriculture",0
49.675694,-113.354515,"Grassland","Wetland","Wet Meadow","W1603B","1603B",2015,"Agriculture",55.5418308
49.45359,-111.437851,"Grassland","Wetland","Wet Meadow","W1610","1610",2009,"Agriculture",42.031371
49.45359,-111.437851,"Grassland","Wetland","Wet Meadow","W1610","1610",2016,"Agriculture",45.5808419
49.395493,-111.232903,"Grassland","Wetland","Wet Meadow","W1611B","1611B",2016,"Agriculture",80.2507144
49.357346,-110.870064,"Grassland","Wetland","Wet Meadow","W1612B","1612B",2016,"Agriculture",0
49.561714,-113.921532,"Grassland","Wetland","Wet Meadow","W1618","1618",2011,"Agriculture",18.4813103
49.561714,-113.921532,"Grassland","Wetland","Wet Meadow","W1618","1618",2015,"Agriculture",47.8149315
49.534229,-113.438545,"Grassland","Wetland","Wet Meadow","W1620","1620",2007,"Agriculture",9.9214005
49.534229,-113.438545,"Grassland","Wetland","Wet Meadow","W1620","1620",2015,"Agriculture",12.971474
49.26749,-111.504272,"Grassland","Wetland","Wet Meadow","W1627","1627",2009,"Agriculture",35.7409757
49.26749,-111.504272,"Grassland","Wetland","Wet Meadow","W1627","1627",2016,"Agriculture",79.6611435
49.388168,-113.705055,"Grassland","Wetland","Wet Meadow","W1636","1636",2008,"Agriculture",83.4580721
49.388168,-113.705055,"Grassland","Wetland","Wet Meadow","W1636","1636",2015,"Agriculture",85.3218789
49.325226,-113.48748,"Grassland","Wetland","Wet Meadow","W1637","1637",2008,"Agriculture",35.6994427
49.325226,-113.48748,"Grassland","Wetland","Wet Meadow","W1637","1637",2015,"Agriculture",39.0814011
49.127346,-111.570023,"Grassland","Wetland","Wet Meadow","W1644","1644",2009,"Agriculture",0
49.127346,-111.570023,"Grassland","Wetland","Wet Meadow","W1644","1644",2016,"Agriculture",0
49.061848,-111.235756,"Grassland","Wetland","Wet Meadow","W1645B","1645B",2016,"Agriculture",0
49.04185,-111.05324,"Grassland","Wetland","Wet Meadow","W1646","1646",2009,"Agriculture",0
49.04185,-111.05324,"Grassland","Wetland","Wet Meadow","W1646","1646",2016,"Agriculture",0
49.113228,-112.905777,"Grassland","Wetland","Wet Meadow","W1652","1652",2010,"Agriculture",6.9188741
49.113228,-112.905777,"Grassland","Wetland","Wet Meadow","W1652","1652",2016,"Agriculture",3.4956397
49.113228,-112.905777,"Grassland","Wetland","Wet Meadow","W1652B","1652B",2016,"Agriculture",19.9545922
49.079758,-112.656418,"Grassland","Wetland","Wet Meadow","W1653B","1653B",2016,"Agriculture",9.5402076
53.237061,-111.039818,"Parkland","Terrestrial","Marsh","1092","1092",2011,"Agriculture",91.7299130713639
53.154987,-110.481522,"Parkland","Terrestrial","Marsh","1094","1094",2011,"Agriculture",54.5651062572108
53.075481,-111.074829,"Parkland","Terrestrial","Marsh","1125","1125",2011,"Agriculture",94.2545867535199
53.137333,-113.142067,"Parkland","Terrestrial","Marsh","1150","1150",2007,"Agriculture",99.9288541074464
53.137333,-113.142067,"Parkland","Terrestrial","Marsh","1150","1150",2015,"Agriculture",99.9279039672058
52.911358,-111.092903,"Parkland","Terrestrial","Marsh","1157","1157",2011,"Agriculture",73.1996657992017
52.893475,-112.683708,"Parkland","Terrestrial","Marsh","1185","1185",2011,"Agriculture",89.2909052456129
52.503891,-110.730148,"Parkland","Terrestrial","Marsh","1224","1224",2008,"Agriculture",54.5126485333198
52.503891,-110.730148,"Parkland","Terrestrial","Marsh","1224","1224",2015,"Agriculture",69.153286945637
52.414051,-110.432747,"Parkland","Terrestrial","Marsh","1225","1225",2013,"Agriculture",0
52.414051,-110.432747,"Parkland","Terrestrial","Marsh","1225","1225",2014,"Agriculture",70.0555037740221
52.514893,-112.811302,"Parkland","Terrestrial","Marsh","1247","1247",2011,"Agriculture",76.3517437290076
52.387444,-112.824402,"Parkland","Terrestrial","Marsh","1276","1276",2011,"Agriculture",99.9999999748601
52.387444,-112.824402,"Parkland","Terrestrial","Marsh","1276","1276",2015,"Agriculture",99.9999999748601
52.124207,-112.581192,"Parkland","Terrestrial","Marsh","1305","1305",2009,"Agriculture",3.61950378557409
52.124207,-112.581192,"Parkland","Terrestrial","Marsh","1305","1305",2015,"Agriculture",3.60628096473749
51.950893,-113.804253,"Parkland","Terrestrial","Marsh","1357","1357",2013,"Agriculture",60.9028169267494
51.787006,-114.146881,"Parkland","Terrestrial","Marsh","1381","1381",2013,"Agriculture",95.3105494851011
51.57692,-114.218719,"Parkland","Terrestrial","Marsh","1405","1405",2013,"Agriculture",96.9819133654565
51.242962,-114.37545,"Parkland","Terrestrial","Marsh","1450","1450",2010,"Agriculture",0
51.242962,-114.37545,"Parkland","Terrestrial","Marsh","1450","1450",2016,"Agriculture",24.7408917127385
51.035999,-114.128944,"Parkland","Terrestrial","Marsh","1472","1472",2010,"Agriculture",0
51.035999,-114.128944,"Parkland","Terrestrial","Marsh","1472","1472",2016,"Agriculture",0
55.265808,-118.930534,"Parkland","Terrestrial","Marsh","834","834",2013,"Agriculture",0
53.771446,-110.54866,"Parkland","Terrestrial","Marsh","993","993",2013,"Agriculture",0
53.771446,-110.54866,"Parkland","Terrestrial","Marsh","993","993",2014,"Agriculture",47.3004046397299
53.575809,-112.461479,"Parkland","Terrestrial","Marsh","OG-1054-1","OG-1054-1",2011,"Agriculture",0
52.677601,-112.46682,"Parkland","Terrestrial","Marsh","OG-1218-1","OG-1218-1",2011,"Agriculture",0.59073870709475
52.052853,-113.565216,"Parkland","Terrestrial","Marsh","OG-1331-1","OG-1331-1",2011,"Agriculture",65.2427099884488
51.733898,-113.641487,"Parkland","Terrestrial","Marsh","OG-1383-1","OG-1383-1",2013,"Agriculture",3.74190747628829
53.79871,-110.807312,"Parkland","Terrestrial","Marsh","OG-992-1","OG-992-1",2014,"Agriculture",0
52.49675,-110.988373,"Parkland","Terrestrial","Swamp","1223","1223",2008,"Agriculture",60.3743927429129
52.49675,-110.988373,"Parkland","Terrestrial","Swamp","1223","1223",2015,"Agriculture",60.3726076940425
52.287441,-112.278847,"Parkland","Terrestrial","Swamp","1278","1278",2013,"Agriculture",79.4860826385819
53.79871,-110.807312,"Parkland","Terrestrial","Swamp","992","992",2013,"Agriculture",0
53.79871,-110.807312,"Parkland","Terrestrial","Swamp","992","992",2014,"Agriculture",54.1219344997237
53.164841,-111.919342,"Parkland","Terrestrial","Swamp","OG-1122-1","OG-1122-1",2011,"Agriculture",0
52.555283,-111.23951,"Parkland","Terrestrial","Wet Meadow","1222","1222",2008,"Agriculture",11.2954042744695
52.555283,-111.23951,"Parkland","Terrestrial","Wet Meadow","1222","1222",2015,"Agriculture",11.2986990669971
52.371078,-111.317314,"Parkland","Terrestrial","Wet Meadow","1252","1252",2007,"Agriculture",99.9999999748601
52.371078,-111.317314,"Parkland","Terrestrial","Wet Meadow","1252","1252",2015,"Agriculture",99.9999999748601
52.351074,-111.060013,"Parkland","Terrestrial","Wet Meadow","1253","1253",2007,"Agriculture",70.3899935809038
52.351074,-111.060013,"Parkland","Terrestrial","Wet Meadow","1253","1253",2015,"Agriculture",70.3900117627645
52.314011,-110.770378,"Parkland","Terrestrial","Wet Meadow","1254","1254",2007,"Agriculture",0
52.314011,-110.770378,"Parkland","Terrestrial","Wet Meadow","1254","1254",2015,"Agriculture",0
52.236301,-113.1819,"Parkland","Terrestrial","Wet Meadow","1303","1303",2009,"Agriculture",90.5775244447575
52.236301,-113.1819,"Parkland","Terrestrial","Wet Meadow","1303","1303",2015,"Agriculture",90.5801074912867
52.019337,-112.946854,"Parkland","Terrestrial","Wet Meadow","1333","1333",2011,"Agriculture",51.3562277665375
52.019337,-112.946854,"Parkland","Terrestrial","Wet Meadow","1333","1333",2015,"Agriculture",51.3531482155883
51.459274,-114.296379,"Parkland","Terrestrial","Wet Meadow","1428","1428",2010,"Agriculture",79.0556133457362
51.459274,-114.296379,"Parkland","Terrestrial","Wet Meadow","1428","1428",2016,"Agriculture",75.7510625036856
50.876835,-114.148911,"Parkland","Terrestrial","Wet Meadow","1492","1492",2010,"Agriculture",15.8787424982671
50.876835,-114.148911,"Parkland","Terrestrial","Wet Meadow","1492","1492",2015,"Agriculture",38.6828716875896
56.246216,-117.341248,"Parkland","Terrestrial","Wet Meadow","649","649",2007,"Agriculture",0
56.246216,-117.341248,"Parkland","Terrestrial","Wet Meadow","649","649",2016,"Agriculture",0
53.931473,-113.623085,"Parkland","Wetland","Marsh","W1016","1016",2011,"Agriculture",45.0629696
53.734978,-113.59774,"Parkland","Wetland","Marsh","W1050","1050",2011,"Agriculture",68.9973999
53.667416,-113.022034,"Parkland","Wetland","Marsh","W1052","1052",2011,"Agriculture",68.2250983
53.477196,-111.518913,"Parkland","Wetland","Marsh","W1057","1057",2011,"Agriculture",69.9871904
53.477196,-111.518913,"Parkland","Wetland","Marsh","W1057","1057",2015,"Agriculture",72.2263431
53.542648,-113.67466,"Parkland","Wetland","Marsh","W1083","1083",2008,"Agriculture",27.164573
53.507713,-113.385124,"Parkland","Wetland","Marsh","W1084","1084",2009,"Agriculture",27.5756738
53.237061,-111.039818,"Parkland","Wetland","Marsh","W1092","1092",2011,"Agriculture",53.6026727
53.20842,-110.676216,"Parkland","Wetland","Marsh","W1093","1093",2011,"Agriculture",27.5897817
53.393127,-113.735886,"Parkland","Wetland","Marsh","W1116","1116",2008,"Agriculture",0
53.338966,-113.41288,"Parkland","Wetland","Marsh","W1117","1117",2008,"Agriculture",34.3621139
53.075481,-111.074829,"Parkland","Wetland","Marsh","W1125","1125",2011,"Agriculture",81.6349239
53.057522,-110.746841,"Parkland","Wetland","Marsh","W1126","1126",2011,"Agriculture",58.0845973
53.224121,-113.7714,"Parkland","Wetland","Marsh","W1148","1148",2011,"Agriculture",78.8322742
53.197906,-113.480789,"Parkland","Wetland","Marsh","W1149","1149",2011,"Agriculture",80.3906196
53.197906,-113.480789,"Parkland","Wetland","Marsh","W1149","1149",2015,"Agriculture",76.8095013
52.857689,-110.823265,"Parkland","Wetland","Marsh","W1158","1158",2011,"Agriculture",56.1115985
52.959965,-112.997902,"Parkland","Wetland","Marsh","W1184","1184",2011,"Agriculture",29.0170613
52.893475,-112.683708,"Parkland","Wetland","Marsh","W1185","1185",2011,"Agriculture",81.1591038
52.850006,-112.413055,"Parkland","Wetland","Marsh","W1186","1186",2011,"Agriculture",0
52.746243,-113.018776,"Parkland","Wetland","Marsh","W1216","1216",2011,"Agriculture",87.1389173
52.726601,-112.709099,"Parkland","Wetland","Marsh","W1217","1217",2011,"Agriculture",57.6959801
52.677601,-112.46682,"Parkland","Wetland","Marsh","W1218","1218",2011,"Agriculture",85.4534312
52.577667,-113.085838,"Parkland","Wetland","Marsh","W1246","1246",2011,"Agriculture",36.1739535
52.514893,-112.811302,"Parkland","Wetland","Marsh","W1247","1247",2011,"Agriculture",46.7738149
52.534279,-112.548889,"Parkland","Wetland","Marsh","W1248","1248",2011,"Agriculture",73.7129838
52.371078,-111.317314,"Parkland","Wetland","Marsh","W1252","1252",2011,"Agriculture",89.2577498
52.351074,-111.060013,"Parkland","Wetland","Marsh","W1253","1253",2011,"Agriculture",16.1738923
52.351074,-111.060013,"Parkland","Wetland","Marsh","W1253","1253",2015,"Agriculture",16.8224436
52.314011,-110.770378,"Parkland","Wetland","Marsh","W1254","1254",2011,"Agriculture",0
