"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","Species","PA"
51.08305,-112.906815,"Grassland","Wetland","Marsh","W1455","1455",2014,"Lycopus asper",1
51.076172,-112.618729,"Grassland","Wetland","Wet Meadow","W1456","1456",2015,"Elodea bifoliata",1
51.02346,-112.39537,"Grassland","Wetland","Shallow Lake","W1457","1457",2015,"Persicaria amphibia",1
50.936085,-111.830009,"Grassland","Wetland","Marsh","W1459","1459",2011,"Equisetum arvense",1
50.953686,-111.546654,"Grassland","Wetland","Marsh","W1460","1460",2011,"Alisma triviale",1
50.907532,-111.286209,"Grassland","Wetland","Marsh","W1461","1461",2011,"Carex pellita",1
50.830578,-110.991203,"Grassland","Wetland","Shallow Lake","W1462","1462",2012,"Chenopodium glaucum",1
50.810844,-110.745926,"Grassland","Wetland","Shallow Lake","W1463","1463",2012,"Symphoricarpos occidentalis",1
50.752064,-110.390587,"Grassland","Wetland","Marsh","W1464","1464",2012,"Bolboschoenus maritimus",1
50.750031,-110.18914,"Grassland","Wetland","Marsh","W1465","1465",2010,"Phalaris arundinacea",1
51.064228,-114.419464,"Parkland","Wetland","Wet Meadow","W1471","1471",2011,"Galeopsis tetrahit",1
51.035999,-114.128944,"Parkland","Wetland","Marsh","W1472","1472",2010,"Typha latifolia",1
51.047684,-113.795387,"Grassland","Wetland","Wet Meadow","W1473","1473",2010,"Chenopodium glaucum",1
50.976761,-113.569595,"Grassland","Wetland","Marsh","W1474","1474",2014,"Mentha arvensis",1
50.964474,-113.316635,"Grassland","Wetland","Marsh","W1475","1475",2014,"Lemna turionifera",1
50.945747,-112.984711,"Grassland","Wetland","Marsh","W1476","1476",2014,"Lemna turionifera",1
50.880524,-112.734695,"Grassland","Wetland","Marsh","W1477","1477",2008,"Typha latifolia",1
50.880524,-112.734695,"Grassland","Wetland","Wet Meadow","W1477B","1477B",2015,"Potamogeton friesii",1
50.803802,-112.151886,"Grassland","Wetland","Marsh","W1479","1479",2013,"Chenopodium glaucum",1
50.764927,-111.83046,"Grassland","Wetland","Marsh","W1480","1480",2011,"Lycopus asper",1
50.746773,-111.609749,"Grassland","Wetland","Marsh","W1481","1481",2011,"Lemna turionifera",1
50.67247,-111.057953,"Grassland","Wetland","Marsh","W1483","1483",2012,"Schoenoplectus acutus",1
50.630692,-110.785645,"Grassland","Wetland","Shallow Lake","W1484","1484",2012,"Symphoricarpos occidentalis",1
50.600151,-110.453819,"Grassland","Wetland","Marsh","W1485","1485",2012,"Typha latifolia",1
50.562279,-110.20327,"Grassland","Wetland","Wet Meadow","W1486","1486",2011,"Schoenoplectus acutus",1
58.861977,-111.826012,"Boreal","Wetland","Marsh","W149","149",2010,"Persicaria amphibia",1
50.91288,-114.430405,"Rocky Mountain","Wetland","Wet Meadow","W1491","1491",2015,"Bromus pumpellianus",1
50.876835,-114.148911,"Parkland","Wetland","Marsh","W1492","1492",2010,"Rorippa palustris",1
50.876835,-114.148911,"Parkland","Wetland","Wet Meadow","W1492B","1492B",2015,"Ceratophyllum demersum",1
50.819489,-113.874092,"Grassland","Wetland","Wet Meadow","W1493","1493",2015,"Stuckenia pectinata",1
50.837601,-113.578979,"Grassland","Wetland","Marsh","W1494","1494",2012,"Rumex crispus",1
50.758202,-113.321014,"Grassland","Wetland","Shallow Lake","W1495","1495",2012,"Chenopodium glaucum",1
50.746159,-113.013054,"Grassland","Wetland","Shallow Lake","W1496","1496",2012,"Rumex occidentalis",1
50.719524,-112.742088,"Grassland","Wetland","Shallow Lake","W1497","1497",2013,"Rumex crispus",1
50.697739,-112.45594,"Grassland","Wetland","Marsh","W1498","1498",2013,"Lycopus asper",1
50.669537,-112.207153,"Grassland","Wetland","Marsh","W1499","1499",2013,"Lemna trisulca",1
59.783936,-111.907753,"Boreal","Wetland","Wet Meadow","W15","15",2016,"Lemna trisulca",1
58.822025,-111.529236,"Canadian Shield","Wetland","Marsh","W150","150",2010,"Lemna turionifera",1
50.588234,-111.902893,"Grassland","Wetland","Marsh","W1500","1500",2011,"Erucastrum gallicum",1
50.572273,-111.634003,"Grassland","Wetland","Wet Meadow","W1501","1501",2013,"Chenopodium glaucum",1
50.486595,-111.091148,"Grassland","Wetland","Shallow Lake","W1503","1503",2014,"Bolboschoenus maritimus",1
50.443134,-110.786758,"Grassland","Wetland","Marsh","W1504","1504",2014,"Chenopodium glaucum",1
50.404125,-110.599663,"Grassland","Wetland","Marsh","W1505","1505",2014,"Lycopus asper",1
50.380306,-110.307625,"Grassland","Wetland","Wet Meadow","W1506","1506",2015,"Persicaria amphibia",1
58.768562,-111.240944,"Boreal","Wetland","Swamp","W151","151",2010,"Lemna turionifera",1
50.704277,-114.488518,"Rocky Mountain","Wetland","Marsh","W1510","1510",2015,"Equisetum fluviatile",1
50.696735,-114.247803,"Parkland","Wetland","Wet Meadow","W1511","1511",2015,"Ceratophyllum demersum",1
50.635616,-113.946289,"Grassland","Wetland","Wet Meadow","W1512","1512",2015,"Potamogeton pusillus",1
50.600319,-113.658997,"Grassland","Wetland","Shallow Lake","W1513","1513",2012,"Descurainia sophia",1
50.61496,-113.393295,"Grassland","Wetland","Shallow Lake","W1514","1514",2012,"Chenopodium glaucum",1
50.550644,-113.11792,"Grassland","Wetland","Marsh","W1515","1515",2012,"Chenopodium glaucum",1
50.542095,-112.882713,"Grassland","Wetland","Marsh","W1516","1516",2013,"Rumex crispus",1
50.517685,-112.549667,"Grassland","Wetland","Marsh","W1517","1517",2013,"Persicaria amphibia",1
58.781075,-110.862381,"Boreal","Wetland","Marsh","W152","152",2012,"Zizania aquatica",1
50.418095,-111.738968,"Grassland","Wetland","Wet Meadow","W1520","1520",2016,"Lemna trisulca",1
50.31171,-111.143631,"Grassland","Wetland","Marsh","W1522","1522",2014,"Mentha arvensis",1
50.268253,-110.866264,"Grassland","Wetland","Marsh","W1523","1523",2014,"Bolboschoenus maritimus",1
50.243816,-110.60804,"Grassland","Wetland","Shallow Lake","W1524","1524",2014,"Rumex triangulivalvis",1
50.217842,-110.2854,"Grassland","Wetland","Wet Meadow","W1525","1525",2015,"Ceratophyllum demersum",1
50.182167,-110.118004,"Grassland","Wetland","Wet Meadow","W1526","1526",2015,"Persicaria amphibia",1
50.551044,-114.469887,"Rocky Mountain","Wetland","Wet Meadow","W1529","1529",2015,"Mentha arvensis",1
58.732189,-110.518013,"Boreal","Wetland","Marsh","W153","153",2012,"Alisma triviale",1
50.539951,-114.206207,"Grassland","Wetland","Wet Meadow","W1530","1530",2015,"Equisetum arvense",1
50.507336,-113.974861,"Grassland","Wetland","Wet Meadow","W1531","1531",2015,"Carex atherodes",1
50.450142,-113.659668,"Grassland","Wetland","Marsh","W1532","1532",2012,"Persicaria amphibia",1
50.43446,-113.452827,"Grassland","Wetland","Marsh","W1533","1533",2012,"Chenopodium glaucum",1
50.403221,-113.142487,"Grassland","Wetland","Marsh","W1534","1534",2012,"Rumex fueginus",1
50.364784,-112.817589,"Grassland","Wetland","Shallow Lake","W1535","1535",2013,"Hordeum jubatum",1
50.349079,-112.581055,"Grassland","Wetland","Shallow Lake","W1536","1536",2013,"Rumex crispus",1
50.285,-112.352592,"Grassland","Wetland","Marsh","W1537","1537",2013,"Lemna trisulca",1
50.260353,-112.086037,"Grassland","Wetland","Marsh","W1538","1538",2010,"Phalaris arundinacea",1
50.221924,-111.808769,"Grassland","Wetland","Shallow Lake","W1539","1539",2010,"Elymus repens",1
58.704395,-110.185188,"Boreal","Wetland","Bog","W154","154",2012,"Juncus brevicaudatus",1
50.165653,-111.242348,"Grassland","Wetland","Marsh","W1541","1541",2012,"Alisma triviale",1
50.090096,-110.946297,"Grassland","Wetland","Marsh","W1542","1542",2014,"Equisetum arvense",1
50.074966,-110.703575,"Grassland","Wetland","Marsh","W1543","1543",2014,"Equisetum arvense",1
50.064293,-110.399872,"Grassland","Wetland","Shallow Lake","W1544","1544",2015,"Persicaria amphibia",1
50.018612,-110.142075,"Grassland","Wetland","Wet Meadow","W1545","1545",2015,"Alisma triviale",1
50.253185,-113.744774,"Grassland","Wetland","Wet Meadow","W1550","1550",2010,"Agrostis scabra",1
50.229401,-113.435173,"Grassland","Wetland","Wet Meadow","W1551","1551",2016,"Ruppia cirrhosa",1
50.246426,-113.186638,"Grassland","Wetland","Shallow Lake","W1552","1552",2009,"Hordeum jubatum",1
50.155033,-112.915115,"Grassland","Wetland","Shallow Lake","W1553","1553",2014,"Brassica napus",1
50.153278,-112.67485,"Grassland","Wetland","Shallow Lake","W1554","1554",2014,"Lycopus asper",1
50.092964,-112.415634,"Grassland","Wetland","Marsh","W1555","1555",2014,"Lepidium densiflorum",1
50.071648,-112.112526,"Grassland","Wetland","Wet Meadow","W1556","1556",2015,"Lemna trisulca",1
50.030048,-111.793381,"Grassland","Wetland","Shallow Lake","W1557","1557",2015,"Lemna turionifera",1
50.003742,-111.578972,"Grassland","Wetland","Marsh","W1558","1558",2008,"Eleocharis erythropoda",1
50.003742,-111.578972,"Grassland","Wetland","Wet Meadow","W1558B","1558B",2015,"Lycopus asper",1
49.960526,-111.218658,"Grassland","Wetland","Shallow Lake","W1559","1559",2011,"Trifolium repens",1
49.918877,-111.014114,"Grassland","Wetland","Marsh","W1560","1560",2011,"Lemna trisulca",1
49.919498,-110.721718,"Grassland","Wetland","Marsh","W1561","1561",2011,"Rorippa palustris",1
49.883038,-110.436813,"Grassland","Wetland","Marsh","W1562","1562",2012,"Rumex occidentalis",1
49.83569,-110.197792,"Grassland","Wetland","Shallow Lake","W1563","1563",2012,"Chenopodium glaucum",1
50.081772,-113.789474,"Grassland","Wetland","Wet Meadow","W1567","1567",2016,"Chenopodium glaucum",1
50.059593,-113.466103,"Grassland","Wetland","Wet Meadow","W1568","1568",2016,"Ceratophyllum demersum",1
50.049408,-113.262856,"Grassland","Wetland","Shallow Lake","W1569","1569",2009,"Hordeum jubatum",1
50.049408,-113.262856,"Grassland","Wetland","Wet Meadow","W1569B","1569B",2016,"Stuckenia pectinata",1
59.255928,-119.221596,"Boreal","Wetland","Marsh","W157","157",2014,"Lemna turionifera",1
50.011517,-112.921288,"Grassland","Wetland","Marsh","W1570","1570",2014,"Bolboschoenus maritimus",1
49.975773,-112.666847,"Grassland","Wetland","Shallow Lake","W1571","1571",2014,"Brassica napus",1
49.925816,-112.371689,"Grassland","Wetland","Marsh","W1572","1572",2014,"Persicaria amphibia",1
49.896278,-112.10746,"Grassland","Wetland","Marsh","W1573","1573",2011,"Typha latifolia",1
49.83321,-111.856102,"Grassland","Wetland","Marsh","W1574","1574",2015,"Lemna trisulca",1
49.81501,-111.638481,"Grassland","Wetland","Wet Meadow","W1575","1575",2015,"Lemna trisulca",1
49.77964,-111.309196,"Grassland","Wetland","Marsh","W1576","1576",2011,"Lemna trisulca",1
49.729866,-111.022934,"Grassland","Wetland","Marsh","W1577","1577",2011,"Persicaria amphibia",1
49.69857,-110.767006,"Grassland","Wetland","Marsh","W1578","1578",2011,"Persicaria amphibia",1
49.674992,-110.570435,"Grassland","Wetland","Shallow Lake","W1579","1579",2012,"Rumex crispus",1
59.225224,-118.862061,"Boreal","Wetland","Marsh","W158","158",2014,"Scutellaria galericulata",1
49.631435,-110.293648,"Rocky Mountain","Wetland","Marsh","W1580","1580",2012,"Schoenoplectus acutus",1
49.944073,-113.860138,"Grassland","Wetland","Wet Meadow","W1584","1584",2016,"Stuckenia vaginata",1
49.915531,-113.542526,"Grassland","Wetland","Wet Meadow","W1585","1585",2016,"Potamogeton richardsonii",1
49.878643,-113.285866,"Grassland","Wetland","Wet Meadow","W1586","1586",2010,"Hordeum jubatum",1
49.811783,-112.968109,"Grassland","Wetland","Marsh","W1587","1587",2014,"Typha latifolia",1
49.810951,-112.733177,"Grassland","Wetland","Shallow Lake","W1588","1588",2014,"Descurainia sophia",1
49.783173,-112.453911,"Grassland","Wetland","Shallow Lake","W1589","1589",2014,"Persicaria lapathifolia",1
59.227409,-118.438774,"Boreal","Wetland","Bog","W159","159",2014,"Comarum palustre",1
49.743179,-112.16703,"Grassland","Wetland","Marsh","W1590","1590",2009,"Rumex crispus",1
49.743179,-112.16703,"Grassland","Wetland","Wet Meadow","W1590B","1590B",2015,"Medicago sativa",1
49.692783,-111.960442,"Grassland","Wetland","Wet Meadow","W1591","1591",2015,"Bolboschoenus maritimus",1
49.644451,-111.661781,"Grassland","Wetland","Marsh","W1592","1592",2009,"Persicaria amphibia",1
49.637825,-111.392174,"Grassland","Wetland","Marsh","W1593","1593",2011,"Equisetum arvense",1
49.604824,-111.181854,"Grassland","Wetland","Shallow Lake","W1594","1594",2011,"Erysimum inconspicuum",1
49.562969,-110.831818,"Grassland","Wetland","Wet Meadow","W1595","1595",2011,"Rumex triangulivalvis",1
49.525253,-110.572441,"Grassland","Wetland","Marsh","W1596","1596",2012,"Equisetum arvense",1
49.466656,-110.295204,"Grassland","Wetland","Marsh","W1597","1597",2012,"Mentha arvensis",1
59.737675,-111.459206,"Canadian Shield","Wetland","Bog","W16","16",2012,"Equisetum fluviatile",1
49.737457,-113.825783,"Grassland","Wetland","Wet Meadow","W1601","1601",2015,"Potamogeton pusillus",1
49.685371,-113.608124,"Grassland","Wetland","Wet Meadow","W1602","1602",2015,"Descurainia sophia",1
49.675694,-113.354515,"Grassland","Wetland","Shallow Lake","W1603","1603",2007,"Persicaria amphibia",1
49.675694,-113.354515,"Grassland","Wetland","Wet Meadow","W1603B","1603B",2015,"Hordeum jubatum",1
49.642696,-113.042488,"Grassland","Wetland","Shallow Lake","W1604","1604",2010,"Brassica napus",1
49.646912,-112.838814,"Grassland","Wetland","Marsh","W1605","1605",2011,"Salix bebbiana",1
49.574409,-112.45948,"Grassland","Wetland","Marsh","W1606","1606",2011,"Equisetum arvense",1
49.584583,-112.235481,"Grassland","Wetland","Swamp","W1607","1607",2012,"Rumex crispus",1
49.500614,-111.985397,"Grassland","Wetland","Shallow Lake","W1608","1608",2012,"Hordeum jubatum",1
49.447254,-111.694244,"Grassland","Wetland","Shallow Lake","W1609","1609",2012,"Thlaspi arvense",1
49.45359,-111.437851,"Grassland","Wetland","Wet Meadow","W1610","1610",2016,"Ranunculus aquatilis",1
49.395493,-111.232903,"Grassland","Wetland","Marsh","W1611","1611",2009,"Lemna turionifera",1
49.395493,-111.232903,"Grassland","Wetland","Wet Meadow","W1611B","1611B",2016,"Lemna trisulca",1
49.357346,-110.870064,"Grassland","Wetland","Marsh","W1612","1612",2009,"Rumex crispus",1
49.357346,-110.870064,"Grassland","Wetland","Wet Meadow","W1612B","1612B",2016,"Alisma triviale",1
49.561714,-113.921532,"Grassland","Wetland","Wet Meadow","W1618","1618",2011,"Persicaria amphibia",1
49.524582,-113.680252,"Grassland","Wetland","Shallow Lake","W1619","1619",2008,"Rumex fueginus",1
49.534229,-113.438545,"Grassland","Wetland","Wet Meadow","W1620","1620",2015,"Ruppia cirrhosa",1
49.447514,-113.165291,"Grassland","Wetland","Marsh","W1621","1621",2011,"Rumex crispus",1
49.471233,-112.854454,"Grassland","Wetland","Marsh","W1622","1622",2011,"Lemna turionifera",1
49.380474,-112.554527,"Grassland","Wetland","Alkali Fen","W1623","1623",2011,"Schoenoplectus tabernaemontani",1
49.363445,-112.332726,"Grassland","Wetland","Marsh","W1624","1624",2012,"Equisetum palustre",1
49.35767,-112.039963,"Grassland","Wetland","Marsh","W1625","1625",2012,"Bolboschoenus maritimus",1
49.327721,-111.802391,"Grassland","Wetland","Marsh","W1626","1626",2012,"Polygonum aviculare",1
49.26749,-111.504272,"Grassland","Wetland","Wet Meadow","W1627","1627",2016,"Chenopodium glaucum",1
49.215382,-111.217354,"Grassland","Wetland","Marsh","W1628","1628",2010,"Hordeum jubatum",1
49.17863,-110.98966,"Grassland","Wetland","Marsh","W1629","1629",2016,"Rumex occidentalis",1
59.105827,-117.153389,"Boreal","Wetland","Bog","W163","163",2012,"Scutellaria galericulata",1
49.100117,-110.425667,"Grassland","Wetland","Marsh","W1631","1631",2014,"Typha latifolia",1
49.096806,-110.153671,"Grassland","Wetland","Marsh","W1632","1632",2014,"Puccinellia nuttalliana",1
49.417633,-113.998138,"Grassland","Wetland","Marsh","W1635","1635",2015,"Persicaria amphibia",1
49.388168,-113.705055,"Grassland","Wetland","Wet Meadow","W1636","1636",2015,"Rorippa palustris",1
49.325226,-113.48748,"Grassland","Wetland","Wet Meadow","W1637","1637",2015,"Chenopodium glaucum",1
49.305336,-113.153824,"Grassland","Wetland","Marsh","W1638","1638",2011,"Persicaria amphibia",1
49.284225,-112.923218,"Grassland","Wetland","Marsh","W1639","1639",2011,"Hordeum jubatum",1
59.125423,-116.707664,"Boreal","Wetland","Bog","W164","164",2012,"Lemna turionifera",1
49.207878,-112.653221,"Grassland","Wetland","Marsh","W1640","1640",2010,"Rumex crispus",1
49.201641,-112.407562,"Grassland","Wetland","Shallow Lake","W1641","1641",2012,"Rumex fueginus",1
49.173023,-112.103226,"Grassland","Wetland","Marsh","W1642","1642",2012,"Hordeum jubatum",1
49.124611,-111.844841,"Grassland","Wetland","Shallow Lake","W1643","1643",2012,"Hordeum jubatum",1
49.127346,-111.570023,"Grassland","Wetland","Wet Meadow","W1644","1644",2016,"Persicaria amphibia",1
49.061848,-111.235756,"Grassland","Wetland","Shallow Lake","W1645","1645",2009,"Chenopodium glaucum",1
49.061848,-111.235756,"Grassland","Wetland","Wet Meadow","W1645B","1645B",2016,"Equisetum palustre",1
49.04185,-111.05324,"Grassland","Wetland","Wet Meadow","W1646","1646",2016,"Potamogeton friesii",1
59.085716,-116.429916,"Boreal","Wetland","Poor Fen","W165","165",2012,"Salix planifolia",1
49.126488,-113.182915,"Grassland","Wetland","Marsh","W1651","1651",2010,"Schoenoplectus pungens",1
49.113228,-112.905777,"Grassland","Wetland","Wet Meadow","W1652","1652",2010,"Rumex crispus",1
49.113228,-112.905777,"Grassland","Wetland","Wet Meadow","W1652B","1652B",2016,"Equisetum arvense",1
49.079758,-112.656418,"Grassland","Wetland","Shallow Lake","W1653","1653",2010,"Persicaria amphibia",1
49.079758,-112.656418,"Grassland","Wetland","Wet Meadow","W1653B","1653B",2016,"Glyceria striata",1
49.045753,-112.432732,"Grassland","Wetland","Shallow Lake","W1654","1654",2014,"Polygonum aviculare",1
59.700066,-111.143211,"Canadian Shield","Wetland","Poor Fen","W17","17",2012,"Equisetum fluviatile",1
58.662365,-111.971893,"Boreal","Wetland","Marsh","W178","178",2010,"Lemna turionifera",1
58.667915,-111.615341,"Boreal","Wetland","Marsh","W179","179",2010,"Equisetum fluviatile",1
59.662022,-110.840218,"Canadian Shield","Wetland","Bog","W18","18",2012,"Equisetum fluviatile",1
58.592373,-111.314796,"Boreal","Wetland","Swamp","W180","180",2010,"Scutellaria galericulata",1
58.554272,-110.968216,"Boreal","Wetland","Marsh","W181","181",2012,"Lemna turionifera",1
58.5611,-110.643715,"Boreal","Wetland","Poor Fen","W182","182",2012,"Juncus alpinoarticulatus",1
58.498306,-110.255699,"Boreal","Wetland","Poor Fen","W183","183",2012,"Drosera anglica",1
59.08355,-119.146049,"Boreal","Wetland","Swamp","W186","186",2014,"Scutellaria galericulata",1
59.021698,-118.882507,"Boreal","Wetland","Swamp","W187","187",2014,"Scutellaria galericulata",1
59.057106,-118.481262,"Boreal","Wetland","Poor Fen","W188","188",2014,"Myrica gale",1
59.607685,-110.419456,"Canadian Shield","Wetland","Poor Fen","W19","19",2013,"Calla palustris",1
58.978397,-117.153389,"Boreal","Wetland","Poor Fen","W192","192",2012,"Myrica gale",1
58.901939,-116.75296,"Boreal","Wetland","Bog","W193","193",2012,"Rhododendron groenlandicum",1
58.878773,-116.427071,"Boreal","Wetland","Marsh","W194","194",2013,"Lemna turionifera",1
59.61467,-110.124588,"Canadian Shield","Wetland","Bog","W20","20",2013,"Equisetum fluviatile",1
58.477882,-112.052505,"Boreal","Wetland","Swamp","W207","207",2010,"Lemna turionifera",1
58.485924,-111.694931,"Boreal","Wetland","Swamp","W208","208",2010,"Lemna trisulca",1
58.441406,-111.346474,"Boreal","Wetland","Marsh","W209","209",2010,"Equisetum fluviatile",1
58.363522,-110.99514,"Boreal","Wetland","Swamp","W210","210",2012,"Lycopus uniflorus",1
58.377476,-110.641006,"Boreal","Wetland","Shallow Lake","W211","211",2012,"Myrica gale",1
58.3046,-110.380775,"Boreal","Wetland","Bog","W212","212",2012,"Nuphar variegata",1
58.28754,-110.057426,"Boreal","Wetland","Poor Fen","W213","213",2013,"Equisetum fluviatile",1
58.868587,-119.264351,"Boreal","Wetland","Marsh","W216","216",2007,"Lemna turionifera",1
58.858131,-118.82579,"Boreal","Wetland","Marsh","W217","217",2007,"Lemna turionifera",1
58.864971,-118.602684,"Boreal","Wetland","Marsh","W218","218",2007,"Myrica gale",1
58.699387,-116.201263,"Boreal","Wetland","Marsh","W225","225",2014,"Scutellaria galericulata",1
58.645638,-115.816162,"Boreal","Wetland","Marsh","W226","226",2014,"Lemna turionifera",1
58.644566,-115.501228,"Boreal","Wetland","Poor Fen","W227","227",2014,"Equisetum arvense",1
58.539162,-114.157448,"Boreal","Wetland","Shallow Lake","W231","231",2013,"Calla palustris",1
58.473232,-113.745575,"Boreal","Wetland","Shallow Lake","W232","232",2013,"Scutellaria galericulata",1
58.433887,-113.473282,"Boreal","Wetland","Shallow Lake","W233","233",2013,"Equisetum hyemale",1
58.418022,-113.046516,"Boreal","Wetland","Wet Meadow","W234","234",2016,"Scutellaria galericulata",1
58.367569,-112.757271,"Boreal","Wetland","Wet Meadow","W235","235",2016,"Equisetum fluviatile",1
58.346821,-112.116707,"Boreal","Wetland","Marsh","W237","237",2013,"Carex aquatilis",1
58.276688,-111.740158,"Boreal","Wetland","Marsh","W238","238",2013,"Rumex occidentalis",1
58.281979,-111.373962,"Boreal","Wetland","Swamp","W239","239",2013,"Persicaria amphibia",1
58.251968,-111.048103,"Boreal","Wetland","Wet Meadow","W240","240",2012,"Myrica gale",1
58.161541,-110.711548,"Boreal","Wetland","Poor Fen","W241","241",2012,"Myrica gale",1
58.15395,-110.411049,"Boreal","Wetland","Bog","W242","242",2012,"Nuphar variegata",1
58.142788,-110.090385,"Boreal","Wetland","Shallow Lake","W243","243",2014,"Myrica gale",1
58.692867,-119.19133,"Boreal","Wetland","Bog","W246","246",2007,"Myrica gale",1
58.71748,-118.933899,"Boreal","Wetland","Marsh","W247","247",2007,"Calla palustris",1
58.639572,-118.591812,"Boreal","Wetland","Bog","W248","248",2007,"Myrica gale",1
58.544712,-116.205025,"Boreal","Wetland","Marsh","W255","255",2014,"Rorippa palustris",1
58.471012,-115.886955,"Boreal","Wetland","Marsh","W256","256",2014,"Scutellaria galericulata",1
58.448845,-115.548409,"Boreal","Wetland","Marsh","W257","257",2014,"Scutellaria galericulata",1
58.375652,-114.116852,"Boreal","Wetland","Shallow Lake","W261","261",2013,"Calla palustris",1
58.348625,-113.829971,"Boreal","Wetland","Marsh","W262","262",2013,"Sagittaria cuneata",1
58.288086,-113.508781,"Boreal","Wetland","Marsh","W263","263",2013,"Scutellaria galericulata",1
58.253811,-113.129601,"Boreal","Wetland","Rich Fen","W264","264",2016,"Hippuris vulgaris",1
58.207672,-112.842941,"Boreal","Wetland","Rich Fen","W265","265",2016,"Persicaria amphibia",1
58.205688,-112.512741,"Boreal","Wetland","Wet Meadow","W266","266",2016,"Persicaria amphibia",1
58.177471,-112.180862,"Boreal","Wetland","Bog","W267","267",2013,"Nuphar variegata",1
58.141891,-111.783432,"Boreal","Wetland","Marsh","W268","268",2013,"Equisetum fluviatile",1
58.078594,-111.46656,"Boreal","Wetland","Marsh","W269","269",2013,"Equisetum fluviatile",1
58.021748,-111.160591,"Boreal","Wetland","Poor Fen","W270","270",2012,"Carex oligosperma",1
58.014492,-110.813072,"Boreal","Wetland","Wet Meadow","W271","271",2012,"Nuphar variegata",1
57.993595,-110.466278,"Boreal","Wetland","Bog","W272","272",2012,"Carex limosa",1
57.918251,-110.16404,"Boreal","Wetland","Shallow Lake","W273","273",2014,"Myrica gale",1
58.54435,-119.289284,"Boreal","Wetland","Shallow Lake","W276","276",2007,"Myrica gale",1
58.522884,-118.900536,"Boreal","Wetland","Marsh","W277","277",2007,"Myrica gale",1
58.492947,-118.629051,"Boreal","Wetland","Marsh","W278","278",2007,"Myrica gale",1
58.306347,-116.238853,"Boreal","Wetland","Marsh","W285","285",2014,"Lemna turionifera",1
58.288662,-115.932106,"Boreal","Wetland","Marsh","W286","286",2014,"Equisetum arvense",1
58.311996,-115.564857,"Boreal","Wetland","Marsh","W287","287",2014,"Lemna turionifera",1
58.147423,-113.858948,"Boreal","Wetland","Marsh","W292","292",2013,"Lemna turionifera",1
58.125996,-113.567711,"Boreal","Wetland","Marsh","W293","293",2013,"Calla palustris",1
58.088268,-113.233276,"Boreal","Wetland","Bog","W294","294",2016,"Equisetum sylvaticum",1
58.055161,-112.838333,"Boreal","Wetland","Rich Fen","W295","295",2016,"Rhododendron groenlandicum",1
57.98127,-112.561646,"Boreal","Wetland","Rich Fen","W296","296",2016,"Nuphar variegata",1
57.949032,-112.23436,"Boreal","Wetland","Poor Fen","W297","297",2013,"Carex limosa",1
57.974468,-111.857712,"Boreal","Wetland","Bog","W298","298",2013,"Equisetum fluviatile",1
57.914551,-111.574265,"Boreal","Wetland","Marsh","W299","299",2013,"Persicaria amphibia",1
59.94268,-111.849083,"Boreal","Wetland","Rich Fen","W3","3",2016,"Sagittaria cuneata",1
57.907963,-111.262276,"Boreal","Wetland","Wet Meadow","W300","300",2012,"Nuphar variegata",1
57.819054,-110.839073,"Boreal","Wetland","Wet Meadow","W301","301",2012,"Carex aquatilis",1
57.803822,-110.653053,"Boreal","Wetland","Bog","W302","302",2012,"Equisetum fluviatile",1
57.760666,-110.229668,"Boreal","Wetland","Poor Fen","W303","303",2014,"Drosera rotundifolia",1
58.188782,-116.312378,"Boreal","Wetland","Marsh","W314","314",2008,"Lemna turionifera",1
58.116947,-115.983871,"Boreal","Wetland","Marsh","W315","315",2008,"Rumex occidentalis",1
58.078323,-115.619331,"Boreal","Wetland","Marsh","W316","316",2008,"Lemna turionifera",1
59.677498,-112.604416,"Boreal","Wetland","Bog","W32","32",2016,"Nuphar variegata",1
57.931255,-113.273994,"Boreal","Wetland","Bog","W323","323",2010,"Rhododendron groenlandicum",1
57.876133,-113.004417,"Boreal","Wetland","Bog","W324","324",2010,"Comarum palustre",1
57.861206,-112.580597,"Boreal","Wetland","Bog","W325","325",2010,"Epilobium palustre",1
57.810936,-112.311165,"Boreal","Wetland","Poor Fen","W326","326",2014,"Lemna turionifera",1
57.788807,-111.969208,"Boreal","Wetland","Poor Fen","W327","327",2014,"Salix pedicellaris",1
57.726879,-111.551453,"Boreal","Wetland","Marsh","W328","328",2014,"Lemna turionifera",1
57.668869,-111.269035,"Boreal","Wetland","Marsh","W329","329",2015,"Sagittaria cuneata",1
59.646675,-112.275978,"Boreal","Wetland","Wet Meadow","W33","33",2011,"Hippuris vulgaris",1
57.668617,-110.962219,"Boreal","Wetland","Wet Meadow","W330","330",2015,"Nuphar variegata",1
57.633213,-110.613266,"Boreal","Wetland","Poor Fen","W331","331",2015,"Utricularia vulgaris",1
57.578438,-110.360809,"Boreal","Wetland","Shallow Lake","W332","332",2011,"Calamagrostis stricta",1
59.56572,-111.939857,"Boreal","Wetland","Marsh","W34","34",2016,"Myrica gale",1
57.975288,-116.288887,"Boreal","Wetland","Poor Fen","W343","343",2008,"Equisetum fluviatile",1
57.958118,-115.978279,"Boreal","Wetland","Shallow Lake","W344","344",2008,"Carex aquatilis",1
57.963055,-115.693504,"Boreal","Wetland","Marsh","W345","345",2008,"Lemna turionifera",1
59.557568,-111.631203,"Boreal","Wetland","Shallow Lake","W35","35",2012,"Calla palustris",1
