"Latitude","Longitude","Protocol","NRNAME","WetlandType","Site","Year","rich","totdist_percent","UniqueID","CSI","propexotic"
55.248493,-112.251076,"Terrestrial","Boreal","Poor Fen","759",2016,66,5.77553800568092,"Terrestrial_759",0.583851949363636,0
55.248493,-112.251076,"Wetland","Boreal","Wet Meadow","759",2009,50,3.1729779,"Wetland_759",0.63775830648,0
55.248493,-112.251076,"Wetland","Boreal","Wet Meadow","759",2016,54,3.5763391,"Wetland_759",0.557392633888889,0
55.251911,-114.198654,"Terrestrial","Boreal","Bog","785",2014,72,87.9032773475214,"Terrestrial_785",0.523502705569444,6.94444444444444
55.251911,-114.198654,"Terrestrial","Boreal","Bog","OG-785-1",2008,104,15.6132546732875,"Terrestrial_OG-785-1",0.564539287346154,12.5
55.251911,-114.198654,"Wetland","Boreal","Poor Fen","785",2014,30,2.7464776,"Wetland_785",0.8442505566,0
55.252216,-110.911606,"Wetland","Boreal","Shallow Lake","OG-732-1",2013,63,0,"Wetland_OG-732-1",0.669740028904762,0
55.265808,-118.930534,"Terrestrial","Parkland","Marsh","834",2013,29,0,"Terrestrial_834",0.486004485724138,13.7931034482759
55.265808,-118.930534,"Wetland","Parkland","Marsh","834",2013,32,91.5506227,"Wetland_834",0.581697034125,25
55.27935,-112.542313,"Terrestrial","Boreal","Bog","758",2013,19,0,"Terrestrial_758",0.897012662684211,0
55.27935,-112.542313,"Terrestrial","Boreal","Bog","OG-758-1",2007,75,30.6660403896148,"Terrestrial_OG-758-1",0.5842796834,8
55.27935,-112.542313,"Terrestrial","Boreal","Bog","OG-758-2",2007,63,26.9315354754405,"Terrestrial_OG-758-2",0.585827127444444,11.1111111111111
55.27935,-112.542313,"Wetland","Boreal","Poor Fen","758",2013,33,2.0377257,"Wetland_758",0.729508526909091,0
55.281036,-116.385315,"Terrestrial","Boreal","Bog","810",2013,54,30.6864014613925,"Terrestrial_810",0.5479654715,1.85185185185185
55.281036,-116.385315,"Wetland","Boreal","Shallow Lake","810",2013,30,17.6908901,"Wetland_810",0.5234141423,23.3333333333333
55.300171,-114.781647,"Terrestrial","Boreal","Swamp","OG-783-1",2014,38,64.5541648890601,"Terrestrial_OG-783-1",0.650258440868421,31.5789473684211
55.308971,-111.497162,"Wetland","Boreal","Poor Fen","730",2009,38,2.161265,"Wetland_730",0.830258236078947,0
55.308971,-111.497162,"Wetland","Boreal","Poor Fen","730",2016,49,1.4723596,"Wetland_730",0.757849222653061,0
55.315441,-116.686966,"Wetland","Boreal","Marsh","809",2013,23,32.0445823,"Wetland_809",0.556425295652174,0
55.323009,-112.864319,"Terrestrial","Boreal","Swamp","757",2013,52,3.26531873083352,"Terrestrial_757",0.486445169730769,0
55.323009,-112.864319,"Wetland","Boreal","Poor Fen","757",2013,38,9.0505828,"Wetland_757",0.723131352210526,0
55.339794,-117.020355,"Wetland","Boreal","Marsh","808",2013,44,4.3225121,"Wetland_808",0.491765031204545,2.27272727272727
55.344795,-113.137398,"Terrestrial","Boreal","Bog","756",2013,42,0,"Terrestrial_756",0.640986117119048,0
55.344795,-113.137398,"Wetland","Boreal","Shallow Lake","756",2013,36,3.1017549,"Wetland_756",0.830125919166667,0
55.346962,-113.453072,"Terrestrial","Boreal","Bog","755",2013,55,22.085399880899,"Terrestrial_755",0.514873458,0
55.346962,-113.453072,"Wetland","Boreal","Bog","755",2013,21,2.2579086,"Wetland_755",0.839213733619048,0
55.365131,-118.21962,"Wetland","Boreal","Marsh","804",2013,33,0.9984218,"Wetland_804",0.475908902606061,0
55.374165,-112.146545,"Terrestrial","Boreal","Poor Fen","728",2009,49,1.52714816570805,"Terrestrial_728",0.712095941612245,2.04081632653061
55.374165,-112.146545,"Terrestrial","Boreal","Poor Fen","728",2016,35,1.52678038125899,"Terrestrial_728",0.623201925628571,0
55.374165,-112.146545,"Wetland","Boreal","Poor Fen","728",2009,33,1.7558485,"Wetland_728",0.861896753424242,0
55.374165,-112.146545,"Wetland","Boreal","Poor Fen","728",2016,44,1.0924955,"Wetland_728",0.764453682340909,0
55.386623,-111.827736,"Terrestrial","Boreal","Poor Fen","729",2009,22,0,"Terrestrial_729",0.949617533,0
55.386623,-111.827736,"Terrestrial","Boreal","Poor Fen","729",2016,20,0,"Terrestrial_729",0.9285844257,0
55.386623,-111.827736,"Wetland","Boreal","Poor Fen","729",2009,24,6.2418849,"Wetland_729",0.913273535541667,0
55.386623,-111.827736,"Wetland","Boreal","Poor Fen","729",2016,31,19.003953,"Wetland_729",0.822323229935484,0
55.394737,-110.568474,"Terrestrial","Boreal","Bog","702",2014,42,6.5361467886993,"Terrestrial_702",0.791406574809524,0
55.394737,-110.568474,"Wetland","Boreal","Marsh","702",2014,53,9.7554899,"Wetland_702",0.946086265528302,0
55.403595,-113.770721,"Terrestrial","Boreal","Bog","754",2013,70,2.54883242756617,"Terrestrial_754",0.606217517485714,0
55.403595,-113.770721,"Wetland","Boreal","Marsh","754",2013,40,0.2824185,"Wetland_754",0.7644831775,0
55.403595,-113.770721,"Wetland","Boreal","Shallow Lake","OG-754-1",2011,24,0,"Wetland_OG-754-1",0.563129458291667,0
55.416237,-114.079887,"Wetland","Boreal","Poor Fen","753",2013,31,33.1510096,"Wetland_753",0.734835911806452,0
55.42271,-114.355591,"Terrestrial","Foothills","Bog","752",2008,39,0,"Terrestrial_752",0.699743421076923,0
55.431545,-118.535416,"Wetland","Boreal","Shallow Lake","803",2013,34,85.3558703,"Wetland_803",0.507611116882353,8.82352941176471
55.43932,-118.893852,"Wetland","Foothills","Shallow Lake","802",2013,29,0.6594053,"Wetland_802",0.446363860482759,0
55.443119,-112.50106,"Terrestrial","Boreal","Bog","OG-727-1",2007,81,22.4414829427903,"Terrestrial_OG-727-1",0.611875063790123,14.8148148148148
55.443119,-112.50106,"Wetland","Boreal","Marsh","727",2013,42,45.4584299,"Wetland_727",0.580040667404762,0
55.44717,-110.891159,"Terrestrial","Boreal","Bog","OG-701-1",2013,30,42.8003427377435,"Terrestrial_OG-701-1",0.579083439433333,40
55.44717,-110.891159,"Terrestrial","Boreal","Poor Fen","701",2014,47,17.3227174042144,"Terrestrial_701",0.761080372851064,2.12765957446809
55.44717,-110.891159,"Wetland","Boreal","Shallow Lake","701",2014,43,7.9634882,"Wetland_701",0.994396177627907,0
55.44717,-110.891159,"Wetland","Boreal","Shallow Lake","OG-701-1",2012,21,0,"Wetland_OG-701-1",0.845346412952381,0
55.454884,-116.301064,"Wetland","Boreal","Bog","778",2013,24,20.7364017,"Wetland_778",0.680506571833333,0
55.467098,-111.192917,"Terrestrial","Boreal","Poor Fen","700",2014,42,8.13998981431109,"Terrestrial_700",0.649432664857143,0
55.467098,-111.192917,"Wetland","Boreal","Shallow Lake","700",2014,38,13.142985,"Wetland_700",0.865837825289474,0
55.480305,-114.732422,"Terrestrial","Foothills","Bog","OG-751-3",2008,41,0,"Terrestrial_OG-751-3",0.623535397390244,2.4390243902439
55.483208,-116.593346,"Terrestrial","Boreal","Poor Fen","777",2013,29,1.11118561117506,"Terrestrial_777",0.63818106837931,6.89655172413793
55.483208,-116.593346,"Wetland","Boreal","Bog","777",2013,20,2.5042371,"Wetland_777",0.7306082102,0
55.485153,-112.846214,"Terrestrial","Boreal","Bog","726",2013,38,0,"Terrestrial_726",0.750659780394737,2.63157894736842
55.485153,-112.846214,"Wetland","Boreal","Poor Fen","726",2013,12,1.1656444,"Wetland_726",0.992847747333333,0
55.488499,-116.908836,"Wetland","Boreal","Shallow Lake","776",2013,34,43.9885104,"Wetland_776",0.491294237088235,11.7647058823529
55.497818,-111.417191,"Terrestrial","Boreal","Poor Fen","699",2009,63,2.4737557209881,"Terrestrial_699",0.727713728920635,3.17460317460317
55.497818,-111.417191,"Terrestrial","Boreal","Poor Fen","699",2016,55,2.3754126887225,"Terrestrial_699",0.697801063963636,0
55.497818,-111.417191,"Wetland","Boreal","Rich Fen","699",2009,35,1.0039403,"Wetland_699",0.852343972228571,0
55.497818,-111.417191,"Wetland","Boreal","Rich Fen","699",2016,46,1.0008569,"Wetland_699",0.775916251086956,0
55.517902,-113.069962,"Wetland","Boreal","Bog","725",2013,23,3.5647937,"Wetland_725",0.814994095347826,0
55.518154,-114.964775,"Wetland","Boreal","Shallow Lake","750",2008,28,3.7809157,"Wetland_750",0.545999582321429,0
55.529751,-110.113976,"Terrestrial","Boreal","Bog","672",2011,62,0,"Terrestrial_672",0.63110420033871,0
55.529751,-110.113976,"Terrestrial","Boreal","Bog","672",2016,67,0,"Terrestrial_672",0.648548406626866,0
55.529751,-110.113976,"Wetland","Boreal","Rich Fen","672",2011,55,0,"Wetland_672",0.690809028909091,0
55.529751,-110.113976,"Wetland","Boreal","Rich Fen","672",2016,50,0,"Wetland_672",0.78067795452,0
55.547825,-111.749794,"Terrestrial","Boreal","Swamp","698",2009,42,1.92052477746888,"Terrestrial_698",0.711076572952381,0
55.547825,-111.749794,"Terrestrial","Boreal","Swamp","698",2016,40,1.69856409174769,"Terrestrial_698",0.707893862025,0
55.547825,-111.749794,"Wetland","Boreal","Poor Fen","698",2009,32,0.0358627,"Wetland_698",0.7208847069375,0
55.547825,-111.749794,"Wetland","Boreal","Poor Fen","698",2016,33,1.1786103,"Wetland_698",0.73372633369697,0
55.548206,-118.215012,"Wetland","Boreal","Shallow Lake","772",2013,19,83.9298827,"Wetland_772",0.472959465263158,47.3684210526316
55.559921,-112.072166,"Terrestrial","Boreal","Bog","697",2009,57,1.33878406640673,"Terrestrial_697",0.61447801977193,1.75438596491228
55.559921,-112.072166,"Terrestrial","Boreal","Bog","697",2016,67,1.70366568014977,"Terrestrial_697",0.678924513850746,0
55.559921,-112.072166,"Wetland","Boreal","Shallow Lake","697",2009,34,30.5645761,"Wetland_697",0.540348709764706,0
55.564034,-113.352173,"Terrestrial","Boreal","Bog","724",2013,49,0.116094009214226,"Terrestrial_724",0.745747273408163,2.04081632653061
55.564034,-113.352173,"Terrestrial","Boreal","Bog","OG-724-3",2010,68,0,"Terrestrial_OG-724-3",0.524895113029412,4.41176470588235
55.564034,-113.352173,"Terrestrial","Boreal","Bog","OG-724-6",2010,55,0,"Terrestrial_OG-724-6",0.586021427072727,0
55.564034,-113.352173,"Terrestrial","Boreal","Poor Fen","OG-724-4",2010,63,0,"Terrestrial_OG-724-4",0.527009547126984,1.58730158730159
55.564034,-113.352173,"Terrestrial","Boreal","Poor Fen","OG-724-5",2010,56,0,"Terrestrial_OG-724-5",0.604624059232143,1.78571428571429
55.564034,-113.352173,"Wetland","Boreal","Poor Fen","724",2013,30,3.6056897,"Wetland_724",0.6760052361,0
55.585331,-113.688354,"Terrestrial","Foothills","Swamp","723",2013,50,0,"Terrestrial_723",0.62152208244,2
55.585331,-113.688354,"Wetland","Foothills","Poor Fen","723",2013,27,1.8179385,"Wetland_723",0.808177893592593,0
55.588326,-110.4412,"Terrestrial","Boreal","Poor Fen","671",2012,32,0,"Terrestrial_671",0.85160763446875,0
55.588326,-110.4412,"Wetland","Boreal","Bog","671",2012,39,5.9455788,"Wetland_671",0.832754559897436,0
55.593349,-115.911362,"Wetland","Boreal","Shallow Lake","OG-747-1",2012,50,20.3756475,"Wetland_OG-747-1",0.56628435848,2
55.596569,-118.537384,"Terrestrial","Boreal","Marsh","771",2013,58,86.3397190030129,"Terrestrial_771",0.517477029672414,29.3103448275862
55.596569,-118.537384,"Wetland","Boreal","Marsh","771",2013,25,44.0802349,"Wetland_771",0.49507047644,4
55.618637,-114.071823,"Terrestrial","Foothills","Bog","722",2013,23,0,"Terrestrial_722",0.876711885391304,0
55.618637,-114.071823,"Wetland","Foothills","Poor Fen","722",2013,17,3.3143241,"Wetland_722",0.939729432705882,0
55.620747,-110.728439,"Wetland","Boreal","Poor Fen","670",2013,39,7.1506427,"Wetland_670",0.852964353897436,0
55.620747,-110.728439,"Wetland","Boreal","Shallow Lake","OG-670-21",2015,28,0,"Wetland_OG-670-21",0.572761523107143,0
55.624916,-114.345428,"Wetland","Foothills","Shallow Lake","OG-721-21",2015,38,0,"Wetland_OG-721-21",0.570482030947368,2.63157894736842
55.636261,-111.128052,"Terrestrial","Boreal","Bog","669",2012,45,42.3396371611672,"Terrestrial_669",0.639574961355556,2.22222222222222
55.636261,-111.128052,"Terrestrial","Boreal","Bog","OG-669-1",2013,72,7.80190708672569,"Terrestrial_OG-669-1",0.658199813180556,5.55555555555556
55.636261,-111.128052,"Wetland","Boreal","Shallow Lake","669",2013,30,0.9739409,"Wetland_669",0.510897765233333,0
55.636261,-111.128052,"Wetland","Boreal","Shallow Lake","OG-669-1",2014,24,0,"Wetland_OG-669-1",0.743175127333333,0
55.636261,-111.128052,"Wetland","Boreal","Shallow Lake","OG-669-2",2014,27,0,"Wetland_OG-669-2",0.859155418296296,0
55.640907,-118.863098,"Wetland","Boreal","Shallow Lake","770",2013,31,73.2048668,"Wetland_770",0.48184465316129,22.5806451612903
55.645458,-116.283638,"Terrestrial","Boreal","Swamp","746",2013,64,5.87038775401628,"Terrestrial_746",0.522564534828125,12.5
55.645458,-116.283638,"Wetland","Boreal","Bog","746",2013,25,25.3132564,"Wetland_746",0.59277894004,0
55.652092,-116.641418,"Wetland","Boreal","Marsh","745",2013,29,7.8297024,"Wetland_745",0.493915434724138,0
55.653831,-112.423393,"Terrestrial","Boreal","Bog","696",2013,61,0,"Terrestrial_696",0.658182753704918,0
55.653831,-112.423393,"Wetland","Boreal","Poor Fen","696",2013,31,22.4363164,"Wetland_696",0.785447206612903,0
55.672577,-113.04023,"Terrestrial","Boreal","Poor Fen","694",2013,28,2.30542406529987,"Terrestrial_694",0.84060068375,0
55.672577,-113.04023,"Wetland","Boreal","Poor Fen","694",2013,38,1.256492,"Wetland_694",0.837010806342105,0
55.677059,-112.734268,"Terrestrial","Boreal","Bog","695",2013,35,1.78659458963805,"Terrestrial_695",0.649222733228571,0
55.677059,-112.734268,"Wetland","Boreal","Marsh","695",2013,35,21.158069,"Wetland_695",0.613049223857143,0
55.686321,-114.670769,"Terrestrial","Boreal","Bog","OG-720-1",2008,70,0,"Terrestrial_OG-720-1",0.594635178614286,27.1428571428571
55.686321,-114.670769,"Wetland","Boreal","Marsh","720",2008,49,7.3566503,"Wetland_720",0.601326346102041,0
55.686321,-114.670769,"Wetland","Boreal","Shallow Lake","OG-720-21",2015,19,0,"Wetland_OG-720-21",0.499555623947368,5.26315789473684
55.687176,-111.442703,"Wetland","Boreal","Shallow Lake","668",2012,31,19.9887699,"Wetland_668",0.766314684870968,0
55.694748,-116.895493,"Terrestrial","Boreal","Rich Fen","OG-744-21",2015,70,15.9092686067867,"Terrestrial_OG-744-21",0.615889046357143,5.71428571428571
55.694748,-116.895493,"Wetland","Boreal","Shallow Lake","744",2013,28,84.9203219,"Wetland_744",0.444010123107143,21.4285714285714
55.695053,-117.225212,"Wetland","Boreal","Shallow Lake","743",2014,36,93.9181532,"Wetland_743",0.536060592638889,33.3333333333333
55.709446,-111.70414,"Terrestrial","Boreal","Bog","667",2012,32,4.04570411848683,"Terrestrial_667",0.6168137149375,0
55.709446,-111.70414,"Terrestrial","Boreal","Bog","667",2013,33,4.04570411848683,"Terrestrial_667",0.782402571333333,0
55.709446,-111.70414,"Wetland","Boreal","Poor Fen","667",2012,32,11.4526239,"Wetland_667",0.78465223965625,0
55.71085,-110.065269,"Terrestrial","Boreal","Rich Fen","640",2011,19,0,"Terrestrial_640",0.831285288,0
55.71085,-110.065269,"Terrestrial","Boreal","Rich Fen","640",2016,25,0,"Terrestrial_640",1.05457100772,0
55.71085,-110.065269,"Wetland","Boreal","Rich Fen","640",2011,47,0.7092228,"Wetland_640",0.821845952212766,0
55.71085,-110.065269,"Wetland","Boreal","Rich Fen","640",2016,53,0.7633825,"Wetland_640",0.72777093690566,0
55.713165,-117.789948,"Wetland","Boreal","Marsh","741",2014,43,8.5974952,"Wetland_741",0.478859633976744,6.97674418604651
55.713268,-114.921829,"Terrestrial","Boreal","Poor Fen","719",2008,50,0,"Terrestrial_719",0.6429382748,0
55.713268,-114.921829,"Wetland","Boreal","Bog","719",2008,32,1.3486244,"Wetland_719",0.857348505375,0
55.719906,-117.479637,"Wetland","Boreal","Marsh","742",2014,42,0.5017143,"Wetland_742",0.434267895119048,4.76190476190476
55.723232,-115.245811,"Wetland","Boreal","Shallow Lake","OG-718-1",2011,15,0,"Wetland_OG-718-1",0.9239425664,0
55.742378,-115.578911,"Wetland","Boreal","Shallow Lake","OG-717-1",2013,32,0,"Wetland_OG-717-1",0.6918344556875,0
55.743893,-113.3946,"Terrestrial","Boreal","Bog","693",2013,69,28.2085299758786,"Terrestrial_693",0.547595892449275,1.44927536231884
55.743893,-113.3946,"Wetland","Boreal","Marsh","693",2013,36,50.7516711,"Wetland_693",0.516984741722222,2.77777777777778
55.747368,-110.403282,"Terrestrial","Boreal","Poor Fen","639",2012,51,33.3495006708031,"Terrestrial_639",0.576378493078431,1.96078431372549
55.747368,-110.403282,"Wetland","Boreal","Poor Fen","639",2012,35,8.2026519,"Wetland_639",0.818461812085714,0
55.765549,-112.066238,"Terrestrial","Boreal","Bog","666",2012,23,10.0249325938714,"Terrestrial_666",0.846430580782609,0
55.765549,-112.066238,"Terrestrial","Boreal","Bog","666",2013,19,10.0249325938714,"Terrestrial_666",0.793931407157895,0
55.765549,-112.066238,"Wetland","Boreal","Bog","666",2012,20,14.834095,"Wetland_666",0.9168782714,0
55.781212,-110.729614,"Terrestrial","Boreal","Bog","638",2012,51,51.0306228566506,"Terrestrial_638",0.606548765882353,0
55.781212,-110.729614,"Wetland","Boreal","Bog","638",2012,47,3.0150946,"Wetland_638",0.632057029574468,0
55.787491,-113.671707,"Terrestrial","Boreal","Bog","692",2013,29,2.07826293932842,"Terrestrial_692",0.809035089896552,0
55.787491,-113.671707,"Terrestrial","Boreal","Poor Fen","OG-692-2",2011,45,99.9995510873707,"Terrestrial_OG-692-2",0.480010411355556,4.44444444444444
55.787491,-113.671707,"Wetland","Boreal","Bog","692",2013,29,2.9673594,"Wetland_692",0.705913268482759,0
55.789543,-114.290833,"Wetland","Boreal","Bog","690",2008,51,6.3768402,"Wetland_690",0.703900608117647,0
55.793797,-116.56929,"Wetland","Boreal","Marsh","714",2013,23,2.2977712,"Wetland_714",0.51929947626087,0
55.793797,-116.56929,"Wetland","Boreal","Shallow Lake","OG-714-1",2013,29,0,"Wetland_OG-714-1",0.454969583275862,17.2413793103448
55.799694,-112.317108,"Terrestrial","Boreal","Rich Fen","665",2007,11,2.21369074652516,"Terrestrial_665",1.067844467,0
55.799694,-112.317108,"Terrestrial","Boreal","Rich Fen","665",2015,17,2.17902697652439,"Terrestrial_665",1.01355914870588,0
55.799694,-112.317108,"Wetland","Boreal","Rich Fen","665",2007,40,0,"Wetland_665",0.690413570475,2.5
55.799694,-112.317108,"Wetland","Boreal","Rich Fen","665",2015,41,0,"Wetland_665",0.760632465829268,0
55.801968,-119.107246,"Wetland","Boreal","Marsh","737",2012,27,30.1500936,"Wetland_737",0.564322012444444,22.2222222222222
55.804096,-116.189377,"Wetland","Boreal","Marsh","715",2013,36,26.3858427,"Wetland_715",0.448786193055556,8.33333333333333
55.805695,-113.99424,"Terrestrial","Boreal","Poor Fen","691",2013,69,0,"Terrestrial_691",0.543129215115942,0
55.805695,-113.99424,"Wetland","Boreal","Poor Fen","691",2013,39,1.9435906,"Wetland_691",0.693752687333333,0
55.811905,-111.004028,"Terrestrial","Boreal","Bog","OG-637-2",2011,47,82.8595290277788,"Terrestrial_OG-637-2",0.461111349659574,2.12765957446809
55.811905,-111.004028,"Terrestrial","Boreal","Swamp","637",2012,64,9.93881946049387,"Terrestrial_637",0.639111013203125,6.25
55.811905,-111.004028,"Wetland","Boreal","Bog","637",2013,35,6.1357606,"Wetland_637",0.7302996348,5.71428571428571
55.811905,-111.004028,"Wetland","Boreal","Shallow Lake","OG-637-1",2011,34,0,"Wetland_OG-637-1",0.699237038470588,0
55.816807,-119.430618,"Wetland","Foothills","Bog","736",2012,21,4.4485473,"Wetland_736",0.855465188904762,0
55.823025,-119.752716,"Terrestrial","Boreal","Bog","735",2012,71,28.8446811970648,"Terrestrial_735",0.509478411887324,2.8169014084507
55.823025,-119.752716,"Wetland","Boreal","Poor Fen","735",2012,26,9.5402857,"Wetland_735",0.697805138923077,0
55.847248,-113.027748,"Terrestrial","Boreal","Bog","663",2007,17,0,"Terrestrial_663",1.00832427747059,0
55.847248,-113.027748,"Terrestrial","Boreal","Bog","663",2015,13,0,"Terrestrial_663",0.954637408,0
55.847248,-113.027748,"Wetland","Boreal","Bog","663",2007,30,0.4671713,"Wetland_663",0.781810343333333,0
55.847248,-113.027748,"Wetland","Boreal","Bog","663",2015,26,1.1981089,"Wetland_663",0.896498797192308,0
55.852993,-112.605179,"Terrestrial","Boreal","Bog","664",2007,21,1.31338474773031,"Terrestrial_664",0.476202761238095,0
55.852993,-112.605179,"Terrestrial","Boreal","Bog","664",2015,58,6.06928877977359,"Terrestrial_664",0.530148071206897,1.72413793103448
55.852993,-112.605179,"Wetland","Boreal","Bog","664",2007,17,1.4327104,"Wetland_664",0.886269172882353,0
55.852993,-112.605179,"Wetland","Boreal","Bog","664",2015,13,0.7266203,"Wetland_664",0.942230795,0
55.853664,-114.960381,"Terrestrial","Boreal","Bog","688",2008,12,1.02291505588895,"Terrestrial_688",0.872876822083333,0
55.853664,-114.960381,"Wetland","Boreal","Shallow Lake","688",2008,19,1.2893048,"Wetland_688",0.829106627368421,0
55.855705,-117.155426,"Terrestrial","Boreal","Bog","712",2014,53,17.6041983035233,"Terrestrial_712",0.537944938490566,9.43396226415094
55.855705,-117.155426,"Wetland","Boreal","Marsh","712",2014,31,8.4086374,"Wetland_712",0.548634866516129,6.45161290322581
55.859657,-114.639381,"Terrestrial","Boreal","Bog","689",2008,75,0.815013169055343,"Terrestrial_689",0.616151530986667,2.66666666666667
55.859657,-114.639381,"Wetland","Boreal","Bog","689",2008,43,0.6782172,"Wetland_689",0.774973534023256,0
55.866554,-113.291275,"Wetland","Boreal","Shallow Lake","OG-662-1",2011,33,0,"Wetland_OG-662-1",0.690815942090909,0
55.872986,-117.451088,"Wetland","Boreal","Shallow Lake","711",2014,32,94.0445618,"Wetland_711",0.639376799375,40.625
55.881409,-111.402763,"Terrestrial","Boreal","Bog","636",2012,59,0,"Terrestrial_636",0.620936906423729,1.69491525423729
55.881409,-111.402763,"Terrestrial","Boreal","Bog","636",2013,71,0,"Terrestrial_636",0.676229394774648,1.40845070422535
55.881409,-111.402763,"Wetland","Boreal","Bog","636",2012,23,1.8814752,"Wetland_636",0.893978571217391,0
55.881409,-111.402763,"Wetland","Boreal","Shallow Lake","OG-636-1",2013,40,0,"Wetland_OG-636-1",0.681067327375,0
55.883343,-116.879593,"Terrestrial","Boreal","Poor Fen","713",2013,48,3.47496841925782,"Terrestrial_713",0.552221062145833,2.08333333333333
55.883343,-116.879593,"Wetland","Boreal","Marsh","713",2013,46,2.9959077,"Wetland_713",0.645850769913043,0
55.888378,-115.154457,"Terrestrial","Boreal","Bog","OG-687-1",2008,43,85.0328260146016,"Terrestrial_OG-687-1",0.604114952069767,30.2325581395349
55.888378,-115.154457,"Terrestrial","Boreal","Marsh","OG-687-1",2014,24,0,"Terrestrial_OG-687-1",0.645145616708333,4.16666666666667
55.89463,-111.675308,"Terrestrial","Boreal","Bog","635",2012,44,0.919792516592043,"Terrestrial_635",0.705895589545455,0
55.89463,-111.675308,"Terrestrial","Boreal","Bog","635",2013,40,0.919792516592043,"Terrestrial_635",0.684542219575,0
55.89463,-111.675308,"Terrestrial","Boreal","Bog","OG-635-1",2011,50,3.35502012209723,"Terrestrial_OG-635-1",0.55500319304,2
55.89463,-111.675308,"Wetland","Boreal","Shallow Lake","635",2012,18,0.7705788,"Wetland_635",0.926066114666667,0
55.91721,-110.027626,"Terrestrial","Boreal","Bog","OG-608-2",2011,55,0.96295701619273,"Terrestrial_OG-608-2",0.621148692381818,1.81818181818182
55.91721,-110.027626,"Terrestrial","Boreal","Bog","OG-608-4",2011,49,0,"Terrestrial_OG-608-4",0.583723116081633,0
55.91721,-110.027626,"Terrestrial","Boreal","Rich Fen","608",2011,33,0,"Terrestrial_608",0.879251494212121,0
55.91721,-110.027626,"Terrestrial","Boreal","Rich Fen","608",2016,36,0,"Terrestrial_608",0.880025761388889,0
55.91721,-110.027626,"Wetland","Boreal","Rich Fen","608",2011,43,0,"Wetland_608",0.769513129348837,0
55.91721,-110.027626,"Wetland","Boreal","Rich Fen","608",2016,39,0,"Wetland_608",0.758608097205128,0
55.934803,-117.796768,"Wetland","Boreal","Marsh","710",2014,32,2.0817982,"Wetland_710",0.46951834753125,9.375
55.952091,-115.889046,"Wetland","Boreal","Shallow Lake","OG-685-1",2012,17,0,"Wetland_OG-685-1",0.413148996352941,5.88235294117647
55.953419,-110.315483,"Wetland","Boreal","Poor Fen","607",2012,41,7.6055443,"Wetland_607",0.700925769902439,0
55.955322,-113.965317,"Terrestrial","Boreal","Bog","OG-660-1",2014,37,81.9752627782245,"Terrestrial_OG-660-1",0.516261119648649,29.7297297297297
55.959297,-112.013794,"Wetland","Boreal","Bog","634",2012,21,3.8909417,"Wetland_634",0.901668991666667,0
55.970795,-112.23922,"Terrestrial","Boreal","Bog","633",2007,8,3.1336864750277,"Terrestrial_633",0.905578327,0
55.970795,-112.23922,"Terrestrial","Boreal","Bog","633",2015,14,14.7257140463339,"Terrestrial_633",0.991949837642857,0
55.970795,-112.23922,"Wetland","Boreal","Rich Fen","633",2007,38,4.1522483,"Wetland_633",0.74200916381579,2.63157894736842
55.970795,-112.23922,"Wetland","Boreal","Rich Fen","633",2015,35,2.8428211,"Wetland_633",0.775683441742857,0
55.977169,-114.198029,"Terrestrial","Boreal","Bog","659",2013,39,1.4465461186891,"Terrestrial_659",0.64910342074359,0
55.977169,-114.198029,"Terrestrial","Boreal","Bog","659",2016,37,1.45218088019106,"Terrestrial_659",0.638759179702703,0
55.977169,-114.198029,"Wetland","Boreal","Bog","659",2013,10,0.8267573,"Wetland_659",0.987863388,0
55.977169,-114.198029,"Wetland","Boreal","Bog","659",2016,9,1.3725683,"Wetland_659",0.980088234444444,0
55.979862,-112.605103,"Terrestrial","Boreal","Marsh","632",2007,25,0.594549709413347,"Terrestrial_632",0.473188095,0
55.979862,-112.605103,"Terrestrial","Boreal","Marsh","632",2015,53,0.663875720382946,"Terrestrial_632",0.479465585207547,0
55.979862,-112.605103,"Wetland","Boreal","Wet Meadow","632",2007,33,0.3063961,"Wetland_632",0.509703812545454,0
55.979862,-112.605103,"Wetland","Boreal","Wet Meadow","632",2015,33,0.442531,"Wetland_632",0.590464486848485,0
55.980568,-119.468948,"Wetland","Foothills","Shallow Lake","705",2012,30,0,"Wetland_705",0.4525109692,6.66666666666667
55.982117,-119.114197,"Wetland","Boreal","Marsh","706",2012,32,44.6173775,"Wetland_706",0.49660943475,6.25
55.985703,-110.633621,"Wetland","Boreal","Bog","606",2012,29,2.091103,"Wetland_606",0.754199929034483,0
55.996254,-119.681847,"Wetland","Boreal","Marsh","704",2012,42,86.0773748,"Wetland_704",0.488515340714286,11.9047619047619
55.997955,-116.186646,"Terrestrial","Boreal","Bog","684",2013,64,1.37623177880806,"Terrestrial_684",0.54774094575,3.125
55.997955,-116.186646,"Wetland","Boreal","Bog","684",2013,29,5.2561677,"Wetland_684",0.661186631068965,0
55.998497,-116.433823,"Terrestrial","Boreal","Bog","683",2013,41,3.12821763479541,"Terrestrial_683",0.634074082121951,0
55.998497,-116.433823,"Wetland","Boreal","Bog","683",2013,18,9.6285565,"Wetland_683",0.802004594611111,0
56.004623,-110.947266,"Terrestrial","Boreal","Bog","605",2012,58,5.48277494214243,"Terrestrial_605",0.672907351448276,0
