Protocol,ABMI.Site,Year,Latitude,Longitude,climatic_moisture_defecit,FFP,MAP,MAT,summer_precip
Terrestrial,OG-1455,"2,011",51.08305,-112.90681,336.6922931,113.3950596,387.097826,3.7,258
Terrestrial,OG-1594,"2,011",49.60482,-111.18185,437.7787812,124,345.1348604,4.991364164,210
Terrestrial,OG-1640,"2,011",49.20788,-112.65322,333.4832709,105.4966743,434.5108882,4.649667433,266.5033257
Terrestrial,OG-477,"2,011",56.86831,-111.9644,183.0185746,96,445.9814254,-0.5,293.9814254
Terrestrial,OG-602,"2,011",56.08698,-111.85979,138.922892,87.08803433,480.9119657,-0.591196567,322.077108
Terrestrial,OG-635,"2,011",55.89463,-111.67531,148.9086658,88,482,-0.5,325.8895274
Terrestrial,OG-702,"2,011",55.39474,-110.56847,156.7228667,97,465,0,316
Terrestrial,OG-1391,"2,012",51.47415,-111.32115,385.7499422,112,317.1250289,2.9,228
Terrestrial,OG-1443,"2,012",50.87767,-110.08648,439.6504722,121,297.5277268,3.83431391,207.964194
Terrestrial,OG-1481,"2,012",50.74677,-111.60975,421.361333,121,319.638667,3.8,212
Terrestrial,OG-1498,"2,012",50.69774,-112.45594,369.4134248,119,376.5684612,4,243
Terrestrial,OG-1506,"2,012",50.38031,-110.30763,432.8280123,120,319,4.3,208
Terrestrial,OG-1514,"2,012",50.61496,-113.39329,331.9768068,109.4797499,386,4.028477982,256
Terrestrial,OG-1516,"2,012",50.5421,-112.88271,343.1128832,118,415.0146673,4.3,257
Terrestrial,OG-1518,"2,012",50.44992,-112.28251,402.0005106,120,354.017762,4.201776204,227
Terrestrial,OG-1554,"2,012",50.15328,-112.67485,391.250535,120.1557725,384,4.76516999,238
Terrestrial,OG-1558,"2,012",50.00374,-111.57897,435.4905489,125,338,4.793309371,211
Terrestrial,OG-1577,"2,012",49.72987,-111.02293,447.1164526,124.8603577,334.8603577,4.986035773,208.5296572
Terrestrial,OG-1608,"2,012",49.50061,-111.9854,410,119,364,5,224
Terrestrial,OG-1612,"2,012",49.35735,-110.87006,462.1029487,121,326,5,205
Terrestrial,OG-1646,"2,012",49.04185,-111.05324,416.2640568,119,354.3487453,5.4,229
Terrestrial,OG-1650,"2,012",49.16703,-113.45635,205.154376,103,634.3531162,4.217177481,327.7663616
Terrestrial,OG-818,"2,012",55.04727,-113.87006,134.3089556,102.3390292,506.6240488,0.9,346
Terrestrial,OG-388,"2,013",57.34112,-111.48172,215.0590849,101,425,-0.699960614,274
Terrestrial,OG-420,"2,013",57.12814,-110.87493,157,89,464,-1.6,296
Terrestrial,OG-448,"2,013",57.00475,-111.50598,209.9204664,106,423,0.1,278.5548907
Terrestrial,OG-449,"2,013",56.97602,-111.28054,205.2963941,99.91126087,438.0887391,-0.4,285.0887391
Terrestrial,OG-542,"2,013",56.40564,-111.11308,181.4257556,96,465,-0.2,305
Terrestrial,OG-572,"2,013",56.24271,-111.52328,140.9969823,88,481.4859766,-0.748638952,320
Terrestrial,OG-574,"2,013",56.17492,-110.90043,160.6722588,93,474.2946006,-0.500027521,313.2943253
Terrestrial,OG-618,"2,013",56.34537,-116.7113,225.543208,87.18106934,437.8189307,-0.1,275.8189307
Terrestrial,OG-619,"2,013",56.38592,-117.01288,261.3232585,91,414.8771955,0.3,262.8773651
Terrestrial,OG-669,"2,013",55.63626,-111.12805,158.889617,96,468,0.1,318
Terrestrial,OG-701,"2,013",55.44717,-110.89116,158.5214222,95,470,0,320.0046754
Terrestrial,OG-814,"2,013",55.12565,-115.08787,44.94858561,116,660.1790374,1.79742928,459.2038317
Terrestrial,OG-828,"2,013",54.70514,-110.82078,177.6947375,103,456,0.7,315
Terrestrial,OG-862,"2,013",54.40487,-110.26211,199.9386338,112.9386338,443,1.4,308
Terrestrial,OG-1256,"2,013",52.22452,-110.16617,307.7055465,116,397.1124258,2.290912368,265.9093987
Terrestrial,OG-1280,"2,013",52.20568,-111.68856,276.2593974,114.6230797,417.9930511,2.6,280.9930511
Terrestrial,OG-1383,"2,013",51.7339,-113.64149,264.8221833,108.9440699,433.1218866,3.1,296
Terrestrial,OG-1412,"2,013",51.39874,-112.25328,309.8064002,109.9466246,386.2060519,3.2,265.2831937
Terrestrial,OG-1415,"2,013",51.29914,-111.39669,394.2534964,114,316.2261416,3.2,218.3723258
Terrestrial,OG-1420,"2,013",51.06606,-109.99809,,,,,
Terrestrial,OG-1502,"2,013",50.53231,-111.32699,439.6565061,121,305.8743416,4.1,202
Terrestrial,OG-1525,"2,013",50.21784,-110.2854,441.0692609,121.0021556,323,4.457925644,206
Terrestrial,OG-1534,"2,013",50.40322,-113.14249,333.0463322,113,399.1052364,4.3,265
Terrestrial,OG-1567,"2,013",50.08177,-113.78947,276.9093456,102.4528113,460.9999782,3.948442862,273.7735835
Terrestrial,OG-1589,"2,013",49.78317,-112.45391,397.2351972,121,378,5,229.8186062
Terrestrial,OG-1598,"2,013",49.44282,-110.0984,414.8883305,99,347.5365717,3.7,204.5365717
Terrestrial,OG-1621,"2,013",49.44751,-113.16529,320.6984931,112,462.9244175,4.8,270.2443052
Terrestrial,OG-1644,"2,013",49.12735,-111.57002,444.8271532,122,322,5.233112989,207
Terrestrial,OG-468,"2,014",57.12431,-114.85561,186.0613674,100.8089732,444,-0.619102683,284
Terrestrial,OG-479,"2,014",56.75534,-111.32263,205.5005845,101,447.6312035,0,292.9088498
Terrestrial,OG-531,"2,014",56.74475,-114.70758,145.8138393,89.59539474,477,-1.2,309
Terrestrial,OG-543,"2,014",56.36729,-110.80702,185.9043404,99,457.9201255,-0.192012551,300.9201255
Terrestrial,OG-562,"2,014",56.5969,-114.64715,145,90,478,-1,311
Terrestrial,OG-590,"2,014",56.49427,-115.73556,201.1729642,96.73920706,454,-0.1,291
Terrestrial,OG-653,"2,014",56.14823,-116.12028,197.803504,90,467,-0.1,296
Terrestrial,OG-660,"2,014",55.95532,-113.96532,158.5300534,97,482.5971913,-0.2,320
Terrestrial,OG-665,"2,014",55.79969,-112.31711,156.2840965,90.54011823,471.4598818,0,322
Terrestrial,OG-687,"2,014",55.88838,-115.15446,121.8731538,103,514.1268462,0.6,346.985109
Terrestrial,OG-720,"2,014",55.68632,-114.67077,106.3080135,103,529.3106693,0.6,360
Terrestrial,OG-783,"2,014",55.30017,-114.78165,120.014558,108.9877982,505.9830858,1.3,352.9830858
Terrestrial,OG-927,"2,014",54.08101,-110.45197,197.0296596,109,448.1013716,1.210137161,308.1013716
Terrestrial,OG-954,"2,014",54.13521,-112.3311,213.4068136,111,438.3834177,1.8,323
Terrestrial,OG-992,"2,014",53.79871,-110.80731,221.2266886,112.8566338,431.1202994,1.6,298.133019
Terrestrial,OG-1015,"2,014",53.95163,-113.90846,164.5282053,110,501,2.052820533,345
Terrestrial,OG-1028,"2,014",53.46036,-110.05376,232.7664257,112,432.4083074,1.4,294.4083074
Terrestrial,OG-1057,"2,014",53.4772,-111.51891,231.9739923,114.9748248,423,1.8,296
Terrestrial,OG-1085,"2,014",53.48584,-113.12033,179.9605435,112.5931624,468.1248691,2.2,336
Terrestrial,OG-1126,"2,014",53.05752,-110.74684,244.0184837,114,425,1.800229002,291
Terrestrial,OG-1183,"2,014",52.9434,-113.24958,191.6106764,113,496.7786473,2.5,348.7786473
Terrestrial,OG-1254,"2,014",52.31401,-110.77038,298.3293354,116,412.5923798,2.3,269.5923798
Terrestrial,OG-1279,"2,014",52.26073,-112.00001,266.1847059,114,415.3149484,2.68146027,283.6061152
Terrestrial,OG-1427,"2,014",51.4689,-114.586,152.5655874,84,514.3753395,2.519024784,356
Terrestrial,630,"2,003",56.07138,-113.25358,155.864187,90.70305257,475,-0.4,319
Terrestrial,638,"2,003",55.78121,-110.72961,162.698819,98.44091957,462,0.1,310.5590804
Terrestrial,655,"2,003",56.10389,-115.51771,168.0554316,93,482,-0.1,312
Terrestrial,656,"2,003",56.08895,-115.15785,153.8538905,94,487.380645,-0.2,318.380645
Terrestrial,661,"2,003",55.9396,-113.5852,157.0213272,94,477,-0.2,319.9997954
Terrestrial,669,"2,003",55.63626,-111.12805,158.889617,96,468,0.1,318
Terrestrial,687,"2,003",55.88838,-115.15446,121.8731538,103,514.1268462,0.6,346.985109
Terrestrial,690,"2,003",55.78954,-114.29083,122.2908659,97,516.8902911,0.1,346.8902911
Terrestrial,701,"2,003",55.44717,-110.89116,158.5214222,95,470,0,320.0046754
Terrestrial,702,"2,003",55.39474,-110.56847,156.7228667,97,465,0,316
Terrestrial,717,"2,003",55.74238,-115.57891,114.7670514,104,527.3604001,1,356.3604001
Terrestrial,718,"2,003",55.72323,-115.24581,104.2682406,105,528.9495261,0.9,359.9495261
Terrestrial,720,"2,003",55.68632,-114.67077,106.3080135,103,529.3106693,0.6,360
Terrestrial,721,"2,003",55.62492,-114.34543,78.71900639,96,550.2681697,0.157727677,370.8454465
Terrestrial,723,"2,003",55.58533,-113.68835,87.02049983,81.43235427,522.5676457,-1.156764573,349.5676457
Terrestrial,752,"2,003",55.42271,-114.35559,90.88216381,99.62859841,549.7590125,0.6,374.1304141
Terrestrial,753,"2,003",55.41624,-114.07989,113.3556921,98,532.5167914,0.460496865,360.8878281
Terrestrial,760,"2,003",55.16457,-111.92387,170.9883921,95.99806535,470,0.5,328
Terrestrial,761,"2,003",55.15635,-111.65616,172.2332688,97,468.9090445,0.6,326.0711567
Terrestrial,782,"2,003",55.36072,-115.04541,96.887689,110.3638617,523.9443601,1.436386171,365.3082218
Terrestrial,785,"2,003",55.25191,-114.19865,133.9476675,104,509,0.9,349
Terrestrial,790,"2,003",55.0935,-112.52639,189.9545149,102,451.5823701,0.9,315
Terrestrial,791,"2,003",55.03458,-112.23311,186.9168694,102,449.1797035,0.9,314
Terrestrial,792,"2,003",55.02652,-112.01304,173.650597,104.1351089,472.6009796,0.998135879,328.349403
Terrestrial,793,"2,003",54.97646,-111.73012,175.9125147,103.54129,463.720877,0.9,324.5461953
Terrestrial,816,"2,003",55.08894,-114.51633,77.91656727,108,562.0039775,1.500198875,394.0039775
Terrestrial,818,"2,003",55.04727,-113.87006,134.3089556,102.3390292,506.6240488,0.9,346
Terrestrial,825,"2,003",54.81195,-111.66528,177.2792546,103,459.6805324,0.9,320.6805324
Terrestrial,846,"2,003",54.96341,-115.10139,29,114,689.2366785,1.6,484.9993963
Terrestrial,848,"2,003",54.90222,-114.5736,106.4683221,107,543.0281204,1.5,378.0281204
Terrestrial,878,"2,003",54.79497,-115.19751,43.12218589,116,639.0077831,1.9,451.4024659
Terrestrial,478,"2,004",56.84834,-111.66765,196.2456959,98.13238226,443.8676177,-0.3,291.7543041
Terrestrial,480,"2,004",56.73923,-110.99319,181.5201854,96,460,-0.5,298
Terrestrial,481,"2,004",56.69881,-110.67323,173.8411803,102.1588197,441.9345527,-0.009337242,287.9312931
Terrestrial,482,"2,004",56.64862,-110.33329,172.5548361,100,445,-0.4,289.5934829
Terrestrial,509,"2,004",56.6338,-111.70068,207.9361976,96.31701542,451.1405603,-0.264008455,297.1405603
Terrestrial,511,"2,004",56.55365,-111.02831,186.8143816,98.98049072,456,-0.1,297.0195093
Terrestrial,512,"2,004",56.56314,-110.7426,181.9994749,98.78984819,455,-0.4,297
Terrestrial,540,"2,004",56.45413,-111.73918,187.1518689,95.14867126,456.8481311,-0.1,303
Terrestrial,543,"2,004",56.36729,-110.80702,185.9043404,99,457.9201255,-0.192012551,300.9201255
Terrestrial,571,"2,004",56.27215,-111.87826,174.5432924,93,465.9787923,-0.3,311.9790893
Terrestrial,572,"2,004",56.24271,-111.52328,140.9969823,88,481.4859766,-0.748638952,320
Terrestrial,573,"2,004",56.21777,-111.1916,137.9347768,85,490.7323226,-1.1,324.7323226
Terrestrial,574,"2,004",56.17492,-110.90043,160.6722588,93,474.2946006,-0.500027521,313.2943253
Terrestrial,575,"2,004",56.10926,-110.59468,183.2332434,100,452.1468496,0.085315038,300.1468496
Terrestrial,602,"2,004",56.08698,-111.85979,138.922892,87.08803433,480.9119657,-0.591196567,322.077108
Terrestrial,604,"2,004",56.03934,-111.20946,141.656726,85,488,-0.8,325
Terrestrial,625,"2,004",56.21249,-114.84966,166,97,476,-0.2,313
Terrestrial,627,"2,004",56.18155,-114.14048,154.2620554,94,481,-0.5,319
Terrestrial,629,"2,004",56.09234,-113.57583,157.613705,93,476,-0.4,317
Terrestrial,638,"2,004",55.78121,-110.72961,162.698819,98.44091957,462,0.1,310.5590804
Terrestrial,655,"2,004",56.10389,-115.51771,168.0554316,93,482,-0.1,312
Terrestrial,662,"2,004",55.86655,-113.29127,162.0426475,93.40205289,474,-0.099696826,320
Terrestrial,687,"2,004",55.88838,-115.15446,121.8731538,103,514.1268462,0.6,346.985109
Terrestrial,702,"2,004",55.39474,-110.56847,156.7228667,97,465,0,316
Terrestrial,710,"2,004",55.9348,-117.79677,243.3720296,108.9980561,404.6318583,1.2,255.7539242
Terrestrial,720,"2,004",55.68632,-114.67077,106.3080135,103,529.3106693,0.6,360
Terrestrial,725,"2,004",55.5179,-113.06996,157.8209586,90,477.060398,0.1,329
Terrestrial,753,"2,004",55.41624,-114.07989,113.3556921,98,532.5167914,0.460496865,360.8878281
Terrestrial,757,"2,004",55.32301,-112.86432,149.3152822,93.79444162,486,0.4,334
Terrestrial,761,"2,004",55.15635,-111.65616,172.2332688,97,468.9090445,0.6,326.0711567
Terrestrial,785,"2,004",55.25191,-114.19865,133.9476675,104,509,0.9,349
Terrestrial,788,"2,004",55.16579,-113.15926,164.678063,100,478,0.8,328
Terrestrial,789,"2,004",55.11613,-112.90363,174,101,468,0.800098441,323
Terrestrial,792,"2,004",55.02652,-112.01304,173.650597,104.1351089,472.6009796,0.998135879,328.349403
Terrestrial,794,"2,004",54.97007,-111.33649,144.3693436,94.81666635,497.363991,0.3,340.1833337
Terrestrial,799,"2,004",55.45452,-119.77126,154.7994579,99,541.7878325,1.2,320.7878325
Terrestrial,805,"2,004",55.35225,-117.93808,165.3405297,107,507.2947777,1.562295236,319.6718253
Terrestrial,825,"2,004",54.81195,-111.66528,177.2792546,103,459.6805324,0.9,320.6805324
Terrestrial,838,"2,004",55.14579,-117.6401,161.9282417,106,517,1.6,326
Terrestrial,857,"2,004",54.64097,-111.75976,189.3724907,106,446.0405082,1.2,314.0405082
Terrestrial,863,"2,004",55.11398,-119.83819,171.6586271,99.44753698,479.4079923,1.848708161,321
Terrestrial,868,"2,004",55.05972,-118.33574,192.0898167,107.8226045,502.6075348,1.746211817,318
Terrestrial,896,"2,004",54.96338,-119.90736,139.3678894,101.0081151,534.2966816,2,337.9918849
Terrestrial,898,"2,004",54.89594,-119.30656,128.4238363,101.2228052,584.0163305,1.822280515,355.010887
Terrestrial,899,"2,004",54.89819,-118.98898,150.0466681,105.9766659,547.9813838,1.9,340.9766659
Terrestrial,900,"2,004",54.85478,-118.70095,165.1610854,104.8866653,517.2997422,1.623679423,329.6498711
Terrestrial,901,"2,004",54.88951,-118.29611,140.6547514,107.4888671,551.8341157,1.7,344.9777343
Terrestrial,933,"2,004",54.72263,-118.65898,97.81611035,106,578.2892357,1.886261223,369.0642985
Terrestrial,934,"2,004",54.68682,-118.41943,100.5690496,106,577.5699092,1.826837825,366.7132728
Terrestrial,477,"2,005",56.86831,-111.9644,183.0185746,96,445.9814254,-0.5,293.9814254
Terrestrial,489,"2,005",57.23238,-118.16268,166.734893,95,445.2208434,-0.7,280
Terrestrial,490,"2,005",57.18835,-117.85456,193.5206739,95.91623986,436.239663,-0.5,276
Terrestrial,521,"2,005",56.97804,-117.87733,204.1953716,99,432.7472247,-0.174722465,273.188913
Terrestrial,523,"2,005",56.97999,-117.26365,257.822604,100,407,0.3,258
Terrestrial,527,"2,005",56.8416,-115.99861,168.987532,87.84970659,463.5515559,-1.115029341,294.0689127
Terrestrial,559,"2,005",56.67058,-115.69833,188.0133248,93,458,-0.5,292
Terrestrial,560,"2,005",56.65115,-115.32372,198.0326149,101,449.7462485,0,288.7462485
Terrestrial,570,"2,005",56.33318,-112.12217,171.4397572,93,462,-0.3,309
Terrestrial,585,"2,005",56.62619,-117.39534,242.910048,94,412.9755594,0.2,262.4584545
Terrestrial,588,"2,005",56.56849,-116.37445,217.7216964,91,442.9203138,-0.292031382,279.3579897
Terrestrial,591,"2,005",56.46694,-115.39059,197.6293102,100,455,0.1,294
Terrestrial,615,"2,005",56.45294,-118.02469,198.763028,104.763028,434.5819449,0.6,274
Terrestrial,621,"2,005",56.3318,-116.14184,212.2717802,94,449.3379069,0.1,285
Terrestrial,638,"2,005",55.78121,-110.72961,162.698819,98.44091957,462,0.1,310.5590804
Terrestrial,655,"2,005",56.10389,-115.51771,168.0554316,93,482,-0.1,312
Terrestrial,665,"2,005",55.79969,-112.31711,156.2840965,90.54011823,471.4598818,0,322
Terrestrial,687,"2,005",55.88838,-115.15446,121.8731538,103,514.1268462,0.6,346.985109
Terrestrial,697,"2,005",55.55992,-112.07217,150.4898405,88,480.6195866,-0.1,330
Terrestrial,702,"2,005",55.39474,-110.56847,156.7228667,97,465,0,316
Terrestrial,720,"2,005",55.68632,-114.67077,106.3080135,103,529.3106693,0.6,360
Terrestrial,753,"2,005",55.41624,-114.07989,113.3556921,98,532.5167914,0.460496865,360.8878281
Terrestrial,761,"2,005",55.15635,-111.65616,172.2332688,97,468.9090445,0.6,326.0711567
Terrestrial,774,"2,005",55.53228,-117.56233,218.0038243,107,456,1.4,288.470637
Terrestrial,785,"2,005",55.25191,-114.19865,133.9476675,104,509,0.9,349
Terrestrial,792,"2,005",55.02652,-112.01304,173.650597,104.1351089,472.6009796,0.998135879,328.349403
Terrestrial,822,"2,005",54.89803,-112.6727,186.9149812,107,457.2135555,1.2,317
Terrestrial,825,"2,005",54.81195,-111.66528,177.2792546,103,459.6805324,0.9,320.6805324
Terrestrial,828,"2,005",54.70514,-110.82078,177.6947375,103,456,0.7,315
Terrestrial,829,"2,005",54.67247,-110.54654,180.8216851,103.0939117,457,0.659904854,317
Terrestrial,830,"2,005",54.63222,-110.17535,179.514251,107,454.8262569,0.823398365,313
Terrestrial,836,"2,005",55.20609,-118.29054,208.8623098,109.7339331,490.026455,1.774338625,308.5132275
Terrestrial,850,"2,005",54.85816,-113.97729,124.4980891,103,523.5216909,1,358
Terrestrial,851,"2,005",54.84165,-113.64324,154.5831823,104,512.7423274,1.1,348.1844805
Terrestrial,853,"2,005",54.74937,-112.96114,174.1935323,108,478.4511667,1.3,327
Terrestrial,920,"2,005",54.35503,-112.46989,159,112,482.5806671,1.741933291,335.5787499
Terrestrial,922,"2,005",54.28472,-111.91869,177.2049368,111,466.4893725,1.5,328.8171345
Terrestrial,483,"2,006",56.65163,-110.02491,161.493123,101.8132505,440.0671256,-0.418674954,286.1867495
Terrestrial,507,"2,006",56.70351,-112.36165,175.804486,94,452,-0.5,299
Terrestrial,508,"2,006",56.68286,-112.01478,184.4522429,94,455,-0.55477571,301
Terrestrial,514,"2,006",56.46357,-110.06503,162.3139524,98.65301041,451,-0.7,294
Terrestrial,538,"2,006",56.54944,-112.45282,180.0557503,94,458,-0.5,304
Terrestrial,539,"2,006",56.50687,-112.16037,187.8803396,96,453.3282602,-0.2,301.3282602
Terrestrial,544,"2,006",56.31538,-110.53641,177.9511888,99,452,-0.2,299
Terrestrial,545,"2,006",56.26429,-110.20795,169,99,452,-0.4,298
Terrestrial,564,"2,006",56.52906,-114.08028,126.5295875,87,487,-1.3,319
Terrestrial,577,"2,006",56.76445,-119.966,124.8902869,102,493.8535024,0.5,298.7020105
Terrestrial,581,"2,006",56.694,-118.58566,153.6969909,102,452.3148253,-0.3,285.8301687
Terrestrial,609,"2,006",56.56055,-119.92549,129.8244671,101.9966793,490.4347572,0.429605635,285.7006229
Terrestrial,613,"2,006",56.51937,-118.66521,172.7435875,106.4529278,443.2608023,0.245292785,278.1669345
Terrestrial,616,"2,006",56.43682,-117.65735,225.2372802,99,416,0.5,265
Terrestrial,638,"2,006",55.78121,-110.72961,162.698819,98.44091957,462,0.1,310.5590804
Terrestrial,646,"2,006",56.30146,-118.4606,176.3562978,106.4394207,446.5391915,0.5,279.4560687
Terrestrial,647,"2,006",56.29828,-118.01493,192.2516752,104,453.1923079,0.7,284.8361252
Terrestrial,654,"2,006",56.15355,-115.86444,180.9371624,90,474,-0.1,303
Terrestrial,655,"2,006",56.10389,-115.51771,168.0554316,93,482,-0.1,312
Terrestrial,687,"2,006",55.88838,-115.15446,121.8731538,103,514.1268462,0.6,346.985109
Terrestrial,693,"2,006",55.74389,-113.3946,157.8023786,94,477.1976214,0.1,323
Terrestrial,702,"2,006",55.39474,-110.56847,156.7228667,97,465,0,316
Terrestrial,720,"2,006",55.68632,-114.67077,106.3080135,103,529.3106693,0.6,360
Terrestrial,724,"2,006",55.56403,-113.35217,140.9154315,86.99502487,495.0422842,-0.4,336.0422842
Terrestrial,747,"2,006",55.59335,-115.91136,120.0655879,106,527.8421536,1.3,356.4297932
Terrestrial,753,"2,006",55.41624,-114.07989,113.3556921,98,532.5167914,0.460496865,360.8878281
Terrestrial,761,"2,006",55.15635,-111.65616,172.2332688,97,468.9090445,0.6,326.0711567
Terrestrial,785,"2,006",55.25191,-114.19865,133.9476675,104,509,0.9,349
Terrestrial,792,"2,006",55.02652,-112.01304,173.650597,104.1351089,472.6009796,0.998135879,328.349403
Terrestrial,825,"2,006",54.81195,-111.66528,177.2792546,103,459.6805324,0.9,320.6805324
Terrestrial,842,"2,006",55.06735,-116.36838,84.03482258,108,580.5165834,1.8,390.0386721
Terrestrial,870,"2,006",55.029,-117.73444,147.1132763,105.9747071,531,1.6,331.5448254
Terrestrial,889,"2,006",54.43461,-111.91428,199.6183942,109,444,1.5,316
Terrestrial,904,"2,006",54.77701,-117.42556,102.2951605,106,576.6748664,1.8,379.6804854
Terrestrial,905,"2,006",54.78893,-117.1361,124.9657117,107,553.4771326,1.7,366.3928896
Terrestrial,939,"2,006",54.5841,-116.81023,80.64160818,108.7808425,589.3583918,2,406
Terrestrial,940,"2,006",54.55827,-116.5874,66,108.8714991,596,2,416
Terrestrial,972,"2,006",54.36725,-116.85307,58.72958426,105,605,2.1,422.4426096
Terrestrial,216,"2,007",58.86859,-119.26435,224.2147126,100,390.1231409,-1.5,241.1231409
Terrestrial,217,"2,007",58.85813,-118.82579,231,100.7083501,390,-1.4,239
Terrestrial,218,"2,007",58.86497,-118.60268,228.0044384,100,391.5887179,-1.4,240.5887179
Terrestrial,246,"2,007",58.69287,-119.19133,229,104,392,-1.1,243
Terrestrial,247,"2,007",58.71748,-118.9339,230,102,392,-1.2,242
Terrestrial,248,"2,007",58.63957,-118.59181,223.6480924,100,397.4498419,-1.2,246
Terrestrial,276,"2,007",58.54435,-119.28928,156.4020122,90.87876546,424.8633022,-2.212123454,263.1212345
Terrestrial,277,"2,007",58.52288,-118.90054,211.6183946,100,404.9712537,-1.4,251
Terrestrial,278,"2,007",58.49295,-118.62905,215.4440235,100,405.0865283,-1.2,251
Terrestrial,329,"2,007",57.66887,-111.26904,212.0018578,104.8015795,410,-0.700037156,260
Terrestrial,330,"2,007",57.66862,-110.96222,207,103,413,-0.9,261
Terrestrial,331,"2,007",57.63321,-110.61327,188.0013634,101.0013634,418,-1.1,264
Terrestrial,358,"2,007",57.49789,-111.37566,214,103.7299858,417,-0.7,267
Terrestrial,359,"2,007",57.45488,-111.05422,201.4329129,103,418.9271894,-0.640912137,267.4091214
Terrestrial,360,"2,007",57.46808,-110.7091,183.0621305,99.20742821,429.4069571,-1.1,272
Terrestrial,388,"2,007",57.34112,-111.48172,215.0590849,101,425,-0.699960614,274
Terrestrial,389,"2,007",57.29991,-111.11375,199.0742438,101.831681,425.831681,-0.6,274
Terrestrial,390,"2,007",57.26899,-110.72156,155.1612505,92.96335017,452.8387495,-1.5,287.8387495
Terrestrial,484,"2,007",57.29632,-119.8769,136.9103682,96,477.0003902,-0.108924158,298.0003902
Terrestrial,512,"2,007",56.56314,-110.7426,181.9994749,98.78984819,455,-0.4,297
Terrestrial,513,"2,007",56.49704,-110.38122,178,99,449,-0.4,294
Terrestrial,514,"2,007",56.46357,-110.06503,162.3139524,98.65301041,451,-0.7,294
Terrestrial,515,"2,007",57.12088,-119.90009,135.3643548,96.78707377,485,0.16722612,301
Terrestrial,543,"2,007",56.36729,-110.80702,185.9043404,99,457.9201255,-0.192012551,300.9201255
Terrestrial,544,"2,007",56.31538,-110.53641,177.9511888,99,452,-0.2,299
Terrestrial,545,"2,007",56.26429,-110.20795,169,99,452,-0.4,298
Terrestrial,574,"2,007",56.17492,-110.90043,160.6722588,93,474.2946006,-0.500027521,313.2943253
Terrestrial,575,"2,007",56.10926,-110.59468,183.2332434,100,452.1468496,0.085315038,300.1468496
Terrestrial,576,"2,007",56.10759,-110.32367,174.6746975,101.4141871,451,-0.05858129,299
Terrestrial,584,"2,007",56.64588,-117.63176,226.5494715,97.84375685,417.2942854,0.3,266
Terrestrial,585,"2,007",56.62619,-117.39534,242.910048,94,412.9755594,0.2,262.4584545
Terrestrial,586,"2,007",56.55817,-117.01792,268,93,407.7393442,0.372589944,258.6133938
Terrestrial,599,"2,007",56.22306,-112.85662,167.9975546,91,467.3771601,-0.4,313.3771601
Terrestrial,600,"2,007",56.17639,-112.54849,185.7504568,94.62246825,461,-0.1,311
Terrestrial,601,"2,007",56.14556,-112.27784,173,93,463,-0.1,313
Terrestrial,616,"2,007",56.43682,-117.65735,225.2372802,99,416,0.5,265
Terrestrial,617,"2,007",56.44331,-117.36986,239.0298452,93,412,0.3,262
Terrestrial,618,"2,007",56.38592,-117.01288,261.3232585,91,414.8771955,0.3,262.8773651
Terrestrial,631,"2,007",56.04747,-112.83889,167.2168009,92,468,-0.178319915,317
Terrestrial,632,"2,007",55.97986,-112.6051,173.0000015,96,457,0.3,311
Terrestrial,633,"2,007",55.9708,-112.23922,167.758796,93,468,-6.13E-05,317
Terrestrial,648,"2,007",56.25784,-117.67172,221.763569,101,430,0.7,272
Terrestrial,649,"2,007",56.24622,-117.34125,283.5834771,96.74405846,399,0.81357057,256
Terrestrial,650,"2,007",56.22944,-117.11011,269.1924329,91,411.8481966,0.4,260.8075671
Terrestrial,663,"2,007",55.84725,-113.02775,168.9258024,92.90278465,468,0.1,319
Terrestrial,664,"2,007",55.85299,-112.60518,173.9697042,96,460.0436,0.300812918,314.9918708
Terrestrial,665,"2,007",55.79969,-112.31711,156.2840965,90.54011823,471.4598818,0,322
Terrestrial,791,"2,007",55.03458,-112.23311,186.9168694,102,449.1797035,0.9,314
Terrestrial,792,"2,007",55.02652,-112.01304,173.650597,104.1351089,472.6009796,0.998135879,328.349403
Terrestrial,793,"2,007",54.97646,-111.73012,175.9125147,103.54129,463.720877,0.9,324.5461953
Terrestrial,823,"2,007",54.88382,-112.38463,182.3372852,105,457.122818,1.1,318.122818
Terrestrial,824,"2,007",54.85091,-112.00957,200,106,439.9784135,1.1,309.9784135
Terrestrial,825,"2,007",54.81195,-111.66528,177.2792546,103,459.6805324,0.9,320.6805324
Terrestrial,855,"2,007",54.68202,-112.36311,178.9584344,108,465.8850175,1.3,323.9425087
Terrestrial,856,"2,007",54.65763,-112.05885,193.5430627,108,448,1.3,316
Terrestrial,857,"2,007",54.64097,-111.75976,189.3724907,106,446.0405082,1.2,314.0405082
Terrestrial,1068,"2,007",53.93547,-118.19331,23.70037399,102.850187,641.8442907,1.8,416.8442907
Terrestrial,1069,"2,007",53.91086,-117.96356,48.9999078,94.9999539,627,2.3,414.9999539
Terrestrial,1070,"2,007",53.93909,-117.59003,40.79464802,98,638.9514228,2.379464802,436
Terrestrial,1101,"2,007",53.77581,-118.27942,21.44525076,95,644.8429264,1.422262538,406.8609247
Terrestrial,1102,"2,007",53.74439,-117.96885,45.00474877,90.93694272,616.9968342,2,399
